Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
ENGR,2300,001,,10,,,17,,,8,,,2,,1,,,,2,,"Lee, Jung S","Efe, Lutfu E","Jena, Sritam","Patil, Padmapriya","Bahaloo Horeh, Ehsan",,mohammed,ali mohammed
ENGR,2300,002,1,9,,1,12,,,14,4,,3,1,,,,,3,,"Lee, Jung S","Jena, Sritam","Patil, Padmapriya",,,,nxa028000,naofal al dhahir
ENGR,2300,003,1,,2,9,12,4,2,6,3,1,,,1,,,,,,"Mezenner, Rabah","Rana, Lila",,,,,nxa028000,naofal al dhahir
ENGR,2300,004,7,12,8,4,3,1,5,2,,,,,1,,,,,,"Heins, Matthew S","Shabab, Sarjana",,,,,bxa123330,bilal akin
ENGR,2300,005,2,23,1,1,8,4,1,1,,,,,,,,,1,,"Ali, Mohammed Z","Rahman, Md Yekra","Guo, Bin",,,,laxman,lakshman tamil
ENGR,2300,006,1,24,2,3,12,,1,5,,,,,,,,,1,,"Ali, Mohammed Z","Guo, Bin","Rahman, Md Yekra",,,,cxb093000,carlos busso
ENGR,2300,007,2,3,5,4,1,5,2,7,6,,,2,7,,,,2,,"Khoobroo, Amir","Zahedi Moghaddam, Javad",,,,,nxa028000,naofal al dhahir
ENGR,2300,008,,,2,4,10,7,4,4,1,3,1,1,2,,,,1,,"Mezenner, Rabah","Tayab, Sahanah","Mote, Pravin C",,,,msh130130,matthew heins
ENGR,2300,009,5,4,4,3,1,3,3,3,1,,,1,11,,,,5,,"Khoobroo, Amir","Bahaloo Horeh, Ehsan","Efe, Lutfu E",,,,axk144831,amir khoobroo
ENGR,3300,001,,5,,,15,,,12,5,,6,,,,,,1,,"Lee, Jung S","Tang, Liwen","Sonawane, Akshay Bhagwan",,,,jls032000,jung lee
ENGR,3300,002,,11,,1,23,,1,4,3,,2,,,,,,,,"Lee, Jung S","Tang, Liwen","Sonawane, Akshay Bhagwan",,,,kxc067000,kyeongjae cho
ENGR,3300,003,3,8,2,3,2,8,1,2,2,2,4,1,2,,,,1,,"Thamban, P L Stephan","Adnan, Sakib","Bhattacharyya, Abhishek",,,,jls032000,jung lee
ENGR,3300,004,12,5,5,3,4,1,2,2,1,1,3,2,1,,,,3,,"Saad, Ricardo E","Rafiei, Vahid","Uddin, Mohammed Belal",,,,mvf100020,massimo fischetti
ENGR,3300,005,,6,4,2,8,5,1,6,5,,2,2,4,,,,1,,"Vandenberghe, William Gerard Hubert","Baikadi, Pranay Kumar Reddy",,,,,rsaad,ricardo saad
ENGR,3300,501,7,5,8,3,2,6,6,3,3,,,,1,,,,,,"Shihab, Rafiul Hossain","Reza, Sakib",,,,,mvf100020,massimo fischetti
ENGR,3341,001,3,19,3,8,10,3,2,1,2,,,4,1,,,,2,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kxm156530,kathleen myers
ENGR,3341,002,2,11,6,8,14,6,1,2,1,,,,,,,,,,"Saquib, Mohammad","Qazi, Srijeet S",,,,,mohammed,ali mohammed
ENGR,3341,004,6,10,6,3,11,5,1,1,,,1,,,,,,,,"Saquib, Mohammad","Qazi, Srijeet S",,,,,saquib,mohammad saquib
ENGR,3341,005,2,11,,2,12,,3,13,,,1,,,,,,,,"Ali, Mohammed Z","Hewawaduge, Dhanushki B",,,,,ldg102020,lev gelb
ENGR,3341,0H1,,6,,4,4,4,3,8,2,1,2,,4,,,,2,,"Gelb, Lev D","Hu, Lifang",,,,,ldg102020,lev gelb
ENGY,3301,001,,10,10,1,2,,,,,,,,,,,,,,"Sibley, Daniel C","Thota, Saranya",,,,,dcs170002,daniel sibley
ENGY,3302,001,2,2,2,4,2,,,,,,,,,,,,,,"Frank, Kevin",,,,,,dcs170002,daniel sibley
ENGY,4313,001,,10,4,2,,,,,,,,,,,,,1,,"Sibley, Daniel C","Thota, Saranya",,,,,sxm163630,stephen molina
ENTP,3301,001,1,3,8,5,4,4,,,,,,,,,,,,,"Chen, Qingqing","Tan, Xiaowen",,,,,rgw091000,robert wright
ENTP,3301,002,1,2,4,6,8,10,3,2,1,1,,,1,,,,,,"Chen, Qingqing","Tan, Xiaowen",,,,,jxk092000,jackie kimzey
ENTP,3301,004,,,2,2,9,3,2,3,1,,1,,,,,,,,"Kimzey, Jackie R",,,,,,rgw091000,robert wright
ENTP,3301,005,2,1,5,1,6,4,2,2,3,,1,,1,,,,,,"Chen, Qingqing","Tan, Xiaowen",,,,,jxk092000,jackie kimzey
ENTP,3301,0W1,,23,,,22,,,3,,,,,,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,3301,0W2,,10,,,39,,,,,,,,,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,3301,501,1,9,12,13,6,1,2,,,1,,,,,,,,,"Nichols, Paul M",,,,,,sxg172931,steven guengerich
ENTP,3320,001,4,,2,2,2,,1,,,,1,,,,,,,,"Hoang, Brian",,,,,,rgw091000,robert wright
ENTP,4311,001,,13,23,12,2,2,3,,,,,,,,,,,,"Marcus-Rehtmeyer, Carol","Frias, Noel E",,,,,rxs079000,rajiv shah
ENTP,4320,501,2,14,33,4,2,3,1,,,,,,,,,,,,"Wright, Kimberly E",,,,,,rgw091000,robert wright
ENTP,4340,501,,4,23,15,6,11,5,,1,,,,,,,,,,"Wright, Robert G","Fickel, Mary","Jadhav, Ankita K",,,,rgw091000,robert wright
ENTP,4399,001,2,5,,2,1,,,,,,,,,,,,,,"Kumar, Pavan P",,,,,,exc113230,emily choi
ENTP,6370,0W1,,14,10,4,10,2,1,5,,,,,1,,,,,,"Kimzey, Jackie R","Huang, Zhangfan",,,,,jxk092000,jackie kimzey
ENTP,6370,501,,5,4,2,5,,,1,,,,,,,,,,,"Evans, David",,,,,,jxk092000,jackie kimzey
ENTP,6370,502,,7,1,6,3,4,1,,,,,,,,,,,,"Nichols, Paul M",,,,,,dxe220017,
ENTP,6375,001,,1,7,3,,3,,,,,,,,,,,,,"Lee, Seunghyun","Tan, Xiaowen",,,,,axs230255,anavir shermon
ENTP,6375,501,,5,3,3,2,1,,,,,,,,,,,,,"Shah, Rajiv R","Venkumahanti, Rachana S","Chavez Flores, Bruno A",,,,rxs079000,rajiv shah
ENTP,6378,001,,5,1,3,1,,,,,,,,,,1,,,,"Malhotra, Vineet",,,,,,dal105496,
ENTP,6390,501,,7,3,7,2,1,,,,,,,,,1,,1,,"Nichols, Paul M",,,,,,hxp174230,haemin park
ENTP,6394,XH1,,6,5,2,6,,,,,,,,,,,,,,"Kimzey, Jackie R","Huang, Zhangfan",,,,,jxk092000,jackie kimzey
ENTP,6398,501,,4,4,1,2,,,,,,,,,,,,,,"Shah, Rajiv R",,,,,,rxs079000,rajiv shah
ENTP,6V99,001,,8,5,8,3,1,,,,,,,,,,,,,"Sundararajan, Gowrishankar",,,,,,bdc160330,
ENVR,2302,001,5,,2,1,,3,,,,1,1,,1,,,,,,"Adeuga, Adewole M",,,,,,arc131030,anthony cummings
ENVR,2302,0W1,24,13,8,3,2,2,2,2,,3,,,3,,,,1,,"Ahmed, Md. Nakir","Aboagye, Nicholas",,,,,arc131030,anthony cummings
EPCS,2200,001,,28,15,5,3,4,,3,1,,1,,,,,,,,"Aird, Jeanie A",,,,,,trb052000,terrell bennett
EPCS,2200,002,,30,19,4,2,1,,,,1,1,1,,,,,,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird
EPCS,3200,001,,7,4,1,1,,,,,,,,,,,,,,"Aird, Jeanie A",,,,,,trb052000,terrell bennett
EPCS,3200,002,,12,2,1,,,,,,,,,,,,,1,,"Aird, Jeanie A",,,,,,jaa140030,jeanie aird
EPPS,2301,001,16,6,3,2,1,1,1,,1,,,,5,,,,,,"Parijat, Nabila",,,,,,jjc150830,jacquelyn cheun
EPPS,2301,002,,2,9,3,4,2,1,2,1,,1,,1,,,,1,,"Zhang, Pengfei","Hahm, Kristine J",,,,,axk124331,alisha kim
EPPS,2301,0W1,15,8,9,6,9,7,6,4,3,,,,4,,,,4,,"Kosiewicz, Holly","Hoque, Rafsanul",,,,,hxk200027,holly kosiewicz
EPPS,2302,001,4,7,5,5,2,2,2,,,,,1,1,,,,,,"Brunell, Thomas L","Thakar, Rahul A","Islam, Maria",,,,sxm123731,
EPPS,2302,002,9,8,2,3,2,,,2,2,,,2,1,,,,,,"Bray, Timothy M","Kim, Pyung",,,,,yxz094020,
EPPS,2302,003,8,5,2,2,2,,1,,,,,,,,,,,,"Bray, Timothy M","Kim, Pyung",,,,,axp121731,agustin mendizabal
EPPS,2307,001,1,1,4,6,,2,1,2,,,,,,,,,2,,"Rahman, Muhammad T","Stout, Brennan J","Sonet, M Shahriar",,,,mtr018000,
EPPS,2307,002,3,1,,3,1,1,,1,,2,1,,2,,,,2,,"Rahman, Muhammad T","Stout, Brennan J","Sonet, M Shahriar",,,,mtr018000,
EPPS,6313,501,,9,1,5,6,,,1,,,,,,,,,2,,"Grover, William C",,,,,,exg131830,evgenia gorina
EPPS,6316,501,,23,7,2,2,,,,,,,,,,,,,,"Krajewski, Andrew T","Yoon, Minyeong","Hull, Kerrie Ann",,,,jxh134630,james harrington
EPPS,6323,001,,7,3,,2,,,,,,,,,,,,3,,"Ho, Ka-Yiu","Zhao, Xingyuan",,,,,kxh022100,karl ho
EPPS,6326,501,,8,3,1,,,,1,,,,,,,,,1,,"Tiefelsdorf, Michael R","Lee, Changho","Chowdhury, Yeamin Faria",,,,mrt052000,michael tiefelsdorf
EPPS,6346,001,,9,1,2,,,,,,,,,1,,,,1,,"Gavigan, Brenda B","Haque, Samiul",,,,,bcalex,bobby alexander
EPPS,6354,001,,9,3,,,,,,,,,,,,,,2,,"Ho, Ka-Yiu","Dao, Minh T",,,,,kxh022100,karl ho
EPPS,7316,001,,6,4,4,,,,,,,,,,,,,,,"Brandt, Patrick T","Jeong, Dohyo",,,,,pxb054000,patrick brandt
FILM,1303,001,10,17,3,5,4,,2,1,,,1,,1,,,,,,"Warren, Shilyh J","Alake, Olaoluwa J",,,,,eba130130,eman al habashneh
FILM,1303,002,33,3,,1,1,,,1,,,,,,,,,,,"Martinez Ochoa, Angelica M",,,,,,exb210012,emily baker
FILM,1303,003,29,6,1,1,,,,,,,,,2,,,,,,"Martinez Ochoa, Angelica M",,,,,,exb210012,emily baker
FILM,1303,004,3,9,10,6,2,2,,,2,,,,2,,,,1,,"Okwulogu, Maureen",,,,,,ass106020,amal shafek
FILM,2332,001,3,17,11,2,4,1,,,,,1,,1,,,,,,"Cooper, Dalton W",,,,,,amclean,adrienne mclean
FILM,2332,002,17,14,5,,1,,,,,,,,1,,,,1,,"Mahan, Mazyar",,,,,,sjw120030,shilyh warren
FILM,2332,003,19,8,6,,2,1,,2,,,,,1,,,,,,"Wellborn, Brecken H",,,,,,bhw200001,brecken wellborn
FILM,2332,004,13,11,5,1,3,1,,1,,,,2,2,,,,,,"Shows, Gregory S",,,,,,jep140330,john petty
FILM,2332,005,,11,6,5,4,4,1,1,,,,,,,,,5,,"Ivey, Tinamarie",,,,,,txi210000,tinamarie ivey
FILM,2332,0W1,2,23,2,6,3,,3,1,3,1,2,,,,,,3,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,,cxd190016,clayton dillard
FILM,2332,0W2,6,20,4,2,4,1,1,2,1,2,1,,1,,,,1,,"Miles, Caitlin M","Faali, Amine","Hay, Celia",,,,dal714266,caitlin miles
FILM,3321,001,4,3,1,2,3,,1,,,,,,1,,,,,,"McLean, Adrienne L",,,,,,amclean,adrienne mclean
FILM,3326,001,5,2,2,2,,1,,1,,,,,,,,,,,"Prakash, Arya",,,,,,ass106020,amal shafek
FILM,3342,001,,6,3,,2,,,,,,,,,,,,,,"Berger, Hanno",,,,,,sjw120030,shilyh warren
FIN,3300,001,,3,8,8,8,6,6,6,6,3,2,,,,,,,,"He, Jianyao",,,,,,rxg112530,randall guttery
FIN,3300,002,,13,4,6,7,7,2,3,,1,,1,1,,,,,,"Varas Greene, Luis Felipe","Ghorbani, Elham",,,,,dal110693,
FIN,3300,0W1,,39,,,12,,,2,,,1,,,,,,,,"Lynch, Julie","Khan, Aariz R",,,,,jxl180030,julie lynch
FIN,3305,001,3,10,9,6,1,2,2,2,2,,,,1,,,,,,"Lowrance, Daniel S",,,,,,rxg112530,randall guttery
FIN,3305,002,6,14,16,6,3,1,2,,6,,,,1,,,,,,"Lowrance, Daniel S",,,,,,rxg112530,randall guttery
FIN,3320,001,1,6,6,13,17,5,1,,2,,,,3,,,,2,,"Khanapure, Revansiddha B","Bakka, Divya Reddy",,,,,sxk158231,revansiddha khanapure
FIN,3320,002,,12,4,5,7,4,2,9,,,2,,,,,,3,,"Wang, Pingle","Shah, Dhwani Upnishkumar",,,,,xxz137630,xiaofei zhao
FIN,3320,003,12,7,8,6,7,3,3,4,2,1,2,2,,,,,,,"Mace, Christopher","Wu, Jie",,,,,xxz137630,xiaofei zhao
FIN,3320,004,,16,10,8,5,6,,1,2,,,,,,,,1,,"Li, Jun","Fan, Lin",,,,,mxf130830,mahdi fahimi
FIN,3320,005,,6,7,4,2,1,2,1,2,1,1,,1,,,,4,,"El-Ashmawi, Amal H",,,,,,sdp093020,
FIN,3320,006,,3,15,7,10,8,1,3,3,,,,1,,,,5,,"Khanapure, Revansiddha B","Bakka, Divya Reddy",,,,,sdp093020,
FIN,3320,007,11,11,1,2,2,1,5,2,5,1,,,3,,,,3,,"Kurucak, Umit J",,,,,,fwa012000,
FIN,3320,008,3,11,8,5,9,5,,4,1,,,1,,,,,,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,gad075000,george decourcy
FIN,3320,009,2,18,2,5,2,4,4,4,2,,,,,,,,2,,"Harit, Tuhin",,,,,,fwa012000,
FIN,3320,010,1,11,11,16,10,,,,,,,,,,,,,,"Nguyen, Nam H",,,,,,sdp093020,
FIN,3320,011,,9,8,4,8,9,,,,,,,1,,,,1,,"Reilly, Christopher P","Zhong, Yaxin",,,,,dmc012300,david cordell
FIN,3320,012,,12,8,7,9,5,3,2,,,2,,1,,,,,,"Reilly, Christopher P","Zhong, Yaxin",,,,,jxl128031,jun li
FIN,3320,013,2,1,,3,3,2,3,2,2,3,1,1,2,,1,,2,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,jxl128031,jun li
FIN,3320,015,14,3,9,8,11,2,2,2,1,2,2,,,,,,,,"Mace, Christopher","Wu, Jie",,,,,jxm158130,jeffrey manzi
FIN,3320,016,8,1,6,4,7,5,5,5,2,,,,1,,,,2,,"Liu, Jiabin","Bachani, Girish V",,,,,yxz163130,yabo zhao
FIN,3320,017,,11,5,6,1,3,,3,,,1,,2,,,,,,"Li, Jun","Fan, Lin",,,,,pxw200007,pingle wang
FIN,3320,501,1,4,3,6,5,9,,,1,,,1,,,,,4,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,xxz137630,xiaofei zhao
FIN,3320,502,1,4,5,9,9,4,1,,,,,,,,,,,,"Nguyen, Nam H",,,,,,dmc012300,david cordell
FIN,3320,503,,15,,5,4,5,,9,2,,3,,,,,,5,,"Wang, Pingle","Shah, Dhwani Upnishkumar",,,,,pxw200007,pingle wang
FIN,3320,504,1,4,1,2,3,2,2,1,,1,,,,,,,1,,"Kurucak, Umit J",,,,,,axk179330,umit kurucak
FIN,3320,HON,,22,2,2,4,4,1,,,,,,,,,,1,,"Wang, Pingle","Shah, Dhwani Upnishkumar",,,,,sdp093020,
FIN,3340,001,2,32,11,5,9,1,,,,,,,,,,,,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,,sxm163630,stephen molina
FIN,3350,001,,13,6,5,7,2,2,6,,,2,1,2,,,,,,"Xia, Han","Mei, Zhiming",,,,,axr150331,alejandro rivera mesias
FIN,3350,002,,7,4,6,4,3,,3,,,,2,1,,,,1,,"Xia, Han","Mei, Zhiming",,,,,fwa012000,
FIN,3358,001,,2,3,1,2,1,,,1,2,,,3,,,,1,,"Lowrance, Daniel S",,,,,,dsl230000,daniel lowrance
FIN,3360,001,,4,4,3,6,2,3,3,,,,,,,,,,,"Park, Haemin","Shah, Shubham Ajaykumar",,,,,mfp013000,madison pedigo
FIN,3360,002,,2,6,3,10,14,8,3,,,1,,,,,,,,"Park, Haemin","Shah, Shubham Ajaykumar",,,,,mfp013000,madison pedigo
FIN,3365,001,1,1,5,1,2,,1,,,,,,,,,,1,,"Zale, Daniel B",,,,,,gad075000,george decourcy
FIN,3370,001,9,12,12,6,4,,1,1,,1,,,2,,,,1,,"Ravindran, Kannoo","Perum, Mounika",,,,,dlr150330,debra richardson
FIN,3370,002,1,4,3,5,4,3,4,2,3,,,,4,,,,1,,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan
FIN,3380,001,1,4,3,7,9,5,5,3,,1,1,1,1,,1,,,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,axg119030,ayfer gurun
FIN,3380,002,1,,1,1,4,5,3,1,,3,1,,1,,,,1,,"Gurun, Ayfer","Shah, Shubham Ajaykumar",,,,,axg119030,ayfer gurun
FIN,3390,001,7,3,9,3,2,4,3,2,4,5,,,7,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh","Dudhat, Shail M",,,,ahe013000,amal el ashmawi
FIN,3390,002,10,5,5,4,2,4,3,2,4,5,,,2,,,,1,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,ahe013000,amal el ashmawi
FIN,3390,003,18,2,2,5,5,2,2,4,2,,,2,4,,,,1,,"Nishi, Hirofumi","Nakkeeran, Aravindhan",,,,,ahe013000,amal el ashmawi
FIN,3390,004,8,5,4,3,2,7,2,2,3,4,,,4,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,dxk110730,dupinderjeet kaur
FIN,3390,501,6,3,3,5,7,4,5,4,2,1,,,7,,,,,,"Nishi, Hirofumi","Nakkeeran, Aravindhan",,,,,ahe013000,amal el ashmawi
FIN,3395,501,,15,12,10,12,10,,,,,,,,,,,1,,"Noland, Jeffrey S",,,,,,jxn125330,jeff noland
FIN,4080,091,,,,,,,,,,,,,,27,,,,,"Nishi, Hirofumi",,,,,,sdp093020,
FIN,4300,001,5,3,7,4,7,9,7,1,5,1,4,2,1,,,,3,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,,jdf170030,jack furst
FIN,4300,002,2,3,10,20,8,3,,1,,,,,,,,,1,,"Khanapure, Revansiddha B","Bakka, Divya Reddy",,,,,kdw061000,kelsey wei
FIN,4300,003,7,7,5,8,3,6,6,,2,,1,,2,,,,1,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,,kdw061000,kelsey wei
FIN,4300,501,6,4,5,5,4,6,2,5,,2,2,2,,,,,2,,"Tang, Xiaoxiao","Chai, Maoyuan","Sadeghi, Ali",,,,kdw061000,kelsey wei
FIN,4303,001,1,7,9,7,2,4,4,3,1,,1,,1,,,,,,"Ballew, Gregory","Budhwani, Rifat Umid",,,,,jdf170030,jack furst
FIN,4307,001,3,7,5,3,8,,,4,,,,,,,,,,,"Xiao, Wenjing","Jarugu, Rajeshwar",,,,,jdf170030,jack furst
FIN,4310,001,,3,2,3,3,1,2,1,,,3,2,4,,,,,,"Zhong, Hongda","Zhang, Qiyan",,,,,jmm172030,jean marie meier
FIN,4310,002,,3,3,3,3,4,1,2,1,,3,,3,,,,,,"Zhong, Hongda","Zhang, Qiyan",,,,,fwa012000,
FIN,4310,003,1,2,4,4,3,1,3,1,2,,3,4,4,,,,1,,"Zhong, Hongda","Zhang, Qiyan",,,,,jmm172030,jean marie meier
FIN,4310,004,2,6,7,4,6,8,7,3,,,,,1,,,,3,,"Harit, Tuhin",,,,,,fwa012000,
FIN,4332,001,,2,4,8,7,7,,1,,,,,,,,,,,"Haynes, Steven",,,,,,dlr150330,debra richardson
FIN,4333,001,,5,6,3,,,,,,,,,,,,,1,,"Haynes, Steven",,,,,,sxh102420,steven haynes
FIN,4334,001,1,1,1,1,,,,,1,,,,5,,,,,,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan
FIN,4337,501,3,5,4,,1,2,,1,,,,,,,,,,,"Ballew, Gregory","Radhakrishnan, Shivani",,,,,jan170230,joseph nketia
FIN,4338,001,,7,15,4,3,3,,,,1,,,,,,,,,"Ravindran, Kannoo","Perum, Mounika",,,,,dlr150330,debra richardson
FIN,4340,001,2,11,5,8,5,,,1,,,,,,,,,1,,"Zhao, Feng","Hu, Jiawei",,,,,swx170030,
FIN,4345,001,2,15,12,4,7,3,2,1,,1,,,,,,,,,"Ma, Liping","Soni, Raj P",,,,,lxm133730,liping ma
FIN,4354,001,1,4,16,6,3,,,,,,1,,,,,,,,"Haynes, Steven","Abdul Haq, Zaid",,,,,sxh102420,steven haynes
FIN,4390,001,31,12,,1,,,,,,,,,,,,,,,"Ravindran, Kannoo",,,,,,jxm158130,jeffrey manzi
FIN,4395,001,,6,4,5,,1,,2,,,,,2,,,,,,"Rebello, Michael J",,,,,,rkiesch,robert kieschnick
FIN,4395,002,4,5,2,,6,4,1,1,,3,,,1,,,,,,"Baranchuk, Nina",,,,,,rkiesch,robert kieschnick
FIN,4395,003,2,2,6,3,2,1,1,,,,,,,,,,,,"Baranchuk, Nina",,,,,,rkiesch,robert kieschnick
FIN,4V80,003,,,,,,,,,,,,,,22,,,,,"Nishi, Hirofumi",,,,,,sdp093020,
FIN,4V80,093,,,,,,,,,,,,,,18,,,,,"Nishi, Hirofumi",,,,,,sdp093020,
FIN,6301,001,,7,13,12,8,4,,,,,,,,,,,,,"Nanda, Vikram K","Sadeghi, Ali",,,,,yexiaoxu,yexiao xu
FIN,6301,0W1,,24,13,5,6,1,4,4,,,,,5,,,,4,,"Nishi, Hirofumi","Nakkeeran, Aravindhan",,,,,tday,theodore day
FIN,6301,AW1,,19,2,2,,1,,1,,,,,1,,,,1,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6301,GW1,,10,,2,1,,,,,,,,1,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6301,MBP,,9,5,3,4,2,2,1,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6307,0W1,,12,8,3,8,6,,2,,,,,1,,,,,,"Ma, Liping","Soni, Raj P",,,,,lxm133730,liping ma
FIN,6307,501,,6,7,3,1,1,,,,,,,1,,,,1,,"Ma, Liping","Soni, Raj P",,,,,lxm133730,liping ma
FIN,6308,0W1,,13,8,3,6,3,2,,,,,,,,,,,,"Lewin, Peter","Konda, Ravi Kiran Reddy",,,,,plewin,peter lewin
FIN,6310,001,,6,7,5,2,,,,,,,,,,,,1,,"Nanda, Vikram K","Sadeghi, Ali",,,,,yexiaoxu,yexiao xu
FIN,6318,501,,4,5,1,2,2,,1,,,,,1,,,,3,,"Baranchuk, Nina","Keith, Jackson K","Sadeghi, Ali",,,,tday,theodore day
FIN,6321,0W1,,20,2,,3,,1,1,,,,,,,,,1,,"Lynch, Julie","Khan, Aariz R",,,,,jxl180030,julie lynch
FIN,6321,0W2,,31,2,1,2,,,,,,,,,,,,,,"Lynch, Julie","Khan, Aariz R",,,,,jxl180030,julie lynch
FIN,6325,501,,9,5,5,4,1,,,,,,,,,,,,,"Xia, Han","Mei, Zhiming",,,,,kls110030,ken smith
FIN,6335,501,,54,14,2,,1,,,,,,,,,,,1,,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley
FIN,6336,501,,24,12,3,1,,,,,,,,,,,,,,"Sibley, Daniel C",,,,,,dcs170002,daniel sibley
FIN,6352,501,,9,1,7,7,8,1,3,,,,,,,1,,2,,"Varas Greene, Luis Felipe","Ghorbani, Elham",,,,,jxn125330,jeff noland
FIN,6353,501,,10,28,12,2,4,1,2,,,,,,,,,1,,"Zhang, Huibing","Hu, Jiawei",,,,,tday,theodore day
FIN,6360,001,,31,7,2,,2,,,,,,,,,,,,,"Kaur, Dupinderjeet","Rane, Manas Mukesh",,,,,axs125732,alessio saretto
FIN,6360,0W1,,9,4,4,1,,,,,,,,,,,,,,"Zhao, Feng","Hu, Jiawei",,,,,fxz082000,feng zhao
FIN,6368,001,,8,5,2,1,,,,,,,,,,,,1,,"Ma, Liping","Soni, Raj P",,,,,nxr160930,nasir rahman
FIN,6392,0W1,,3,4,3,3,,,1,,,,,,,,,,,"Zheng, Zhiqiang",,,,,,zxz062000,zhiqiang zheng
FIN,6V98,001,,,,,,,,,,,,,,,,,,20,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FTEC,6311,F01,,5,5,2,,,,,,,,,,,,,,,"Scott, James",,,,,,jas076100,james scott
FTEC,6314,F01,,11,,,6,,,,,,,,,,,,,,"Bourji, Mohamad A",,,,,,,mohamad bourji
FTEC,6V98,F01,,,,,,,,,,,,,,,,,,10,"Kieschnick, Robert L",,,,,,rkiesch,robert kieschnick
FTEC,6V99,F01,,7,4,3,1,1,,,,,,,,,,,,,"Song, Liugen",,,,,,lxs190018,liugen song
FTEC,6V99,F02,,6,2,4,,,,,,,,,,,,,,,"Sanderson, Scott R","Ayres, Jeffrey A",,,,,,scott sanderson
FTEC,6V99,F04,,4,2,6,,,,,,,,,,,,,,,"Haynes, Steven",,,,,,sxh102420,steven haynes
FTEC,6V99,F05,,11,,,1,,,,,,,,,,,,,,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh
GEOG,2302,0W1,13,7,5,3,2,,4,1,,1,,1,3,,,,,,"Ahmed, Md. Nakir","Aboagye, Nicholas",,,,,arc131030,anthony cummings
GEOG,2303,001,11,,,,1,1,,,,,,,3,,,,,,"Conway, Crystal M",,,,,,iav081000,irina vakulenko
GEOG,2303,0W1,,4,13,9,5,6,4,7,3,,,1,4,,,,2,,"Davenport, Miranda J","Osondu, Stanley E",,,,,mtr018000,
GEOG,3372,001,5,2,6,5,1,1,2,,,,,,1,,,,,,"Rahman, Muhammad T","Rahman, Mahbubur",,,,,iav081000,irina vakulenko
GEOS,1303,0W1,75,70,17,21,18,14,6,8,2,3,3,,13,,1,,1,,"Pujana, Ignacio","Griffin, William R",,,,,pujana,ignacio pujana
GEOS,1303,501,16,5,4,,,,,1,2,,1,,,,,,,,"Griffin, William R","Mone, Arajoo J",,,,,griffin,william griffin
GEOS,2302,001,4,,,2,1,,,1,,,,1,,,1,,,,"Adeuga, Adewole M",,,,,,arc131030,anthony cummings
GEOS,2302,0W1,7,8,2,5,2,2,2,1,,1,,,6,,,,1,,"Ahmed, Md. Nakir","Aboagye, Nicholas",,,,,arc131030,anthony cummings
GEOS,2307,001,2,1,3,4,1,5,2,1,,2,,,1,,,,,,"Rahman, Muhammad T","Stout, Brennan J","Sonet, M Shahriar",,,,mtr018000,
GEOS,2310,0W1,3,8,1,3,5,4,,3,,,2,,1,,,,2,,"Brikowski, Thomas H","Karimi, Fatemeh",,,,,aem058000,thomas brikowski
GEOS,3000,0S1,,,,,,,,,,,,,,12,,,,,"Sickmann, Zachary",,,,,,zxs220011,zachary sickmann
GEOS,3310,001,2,1,3,1,1,2,,,,,,,,,,,,,"Igonin, Nadine","Castillo Taborda, Emmanuel David",,,,,nxi230006,
GEOS,3434,001,3,7,2,1,3,,,3,,,,,1,,1,,,,"Pujana, Ignacio","Dodds, Henry R",,,,,pujana,ignacio pujana
GEOS,3470,001,3,1,4,1,,3,3,2,,,1,1,1,,,,,,"Pirouz, Mortaza","Abayomi, Ayodele A","Ahmad, Muhammad M",,,,mxp180004,mortaza pirouz
GEOS,4322,001,6,6,2,2,,,1,,,,,,,,,,,,"Sickmann, Zachary",,,,,,manton,william manton
