Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
CS,4349,0U1,1,3,7,3,3,3,1,1,5,,,,1,,,,,,"Chitturi, Bhadrachalam","Wu, Peilin",,,,,exc067000,ebru cankaya
CS,4352,0W1,,29,8,4,4,1,,,,,,,,,,,,,"Kumar, Pushpa S","Miao, Miao",,,,,edo042000,erika orrick
CS,4365,5U1,9,4,3,4,1,2,2,,,1,,,,,,,,,"Schweitzer, Haim","Song, Zihe","Mao, Wei",,,,kkhan,ziaullah khan
CS,4375,5U1,9,6,7,4,4,8,1,,,,,,,,,,1,,"Nagar, Anurag","Mao, Dongyu",,,,,kkhan,ziaullah khan
CS,4375,5U2,2,2,5,5,6,3,,7,4,,1,,1,,,,1,,"Khan, Kamran Z","Vyas, Akshay",,,,,kkhan,ziaullah khan
CS,4376,0U1,2,2,1,2,3,2,2,2,,,,,1,,,,,,"Chung, Lawrence","Alshomar, Ahmad",,,,,mcp130030,mark paulk
CS,4384,0U1,,6,6,7,6,6,6,5,1,,,,1,,,,,,"Davis, Chris I","Li, Congzhou",,,,,cshields,charles shields
CS,4384,0U2,,,1,,3,7,2,4,1,1,2,,6,,,,,,"Ntafos, Simeon C","Ou, Yuzhe",,,,,cid021000,chris davis
CS,4390,0U1,,9,4,6,6,11,,3,,,2,,1,,,,1,,"Prakash, Ravi","Nik Khah, Arman",,,,,kvl140030,khiem le
CS,4485,0W1,4,13,4,2,,,,,,,,,,,,,,,"Razo-Razo, Miguel Angel",,,,,,mrazora,miguel razo
CS,6301,0U1,,57,,,,,,,,,,,,,,,,,"Thuraisingham, Bhavani M","Saha, Pritom K",,,,,bxt043000,bhavani thuraisingham
CS,6346,0U1,,13,3,,1,,,,,,,,,,,,,,"Mittal, Neeraj","Hatfield, Cody R",,,,,nxm020100,neeraj mittal
CS,6350,0U1,,9,3,3,,,,,,,,,,,,,,,"Nagar, Anurag","Miah, Md Sanaullah",,,,,axn112530,anurag nagar
CS,6359,0U1,,12,,,,,,,,,,,,,,,,,"Nguyen, Tien N","Chen, Zizhao",,,,,mxn143230,mehra borazjany
CS,6364,0U1,,13,4,1,1,2,2,,,,,,,,,,,,"Schweitzer, Haim","Mao, Wei","Song, Zihe",,,,haim,haim schweitzer
CS,6367,0U1,,,3,2,3,2,1,1,,,,,,,,,,,"Paulk, Mark C","Chen, Zizhao",,,,,wew021000,weichen wong
CS,6375,MU1,,7,2,1,,,,,,,,,,,1,,,,"Nagar, Anurag",,,,,,axn112530,anurag nagar
DANC,1305,0W1,3,14,5,2,3,1,1,,1,,,,,,,,,,"Saba, Monica M",,,,,,msaba,monica saba
DANC,1310,0W1,8,17,,1,1,,,1,,,,,1,,,,,,"Johnson, Melissa A",,,,,,msaba,monica saba
DBUA,7415,SU1,,4,1,3,1,,,,,,,,,,,,1,,"Singh, Harpreet",,,,,,hxs104000,harpreet singh
ECON,2301,5U1,,3,2,3,3,1,,,,,,,,,,,,,"Lu, Yundi",,,,,,jxl190007,ji li
ECON,2302,0U2,,2,3,1,,3,1,1,2,,,,,,,,,,"Yu, Yiqun",,,,,,yxy220002,
ECON,3311,5U1,,7,3,1,,1,,,,,,,,,,,,,"Jin, Tong",,,,,,txj230001,
ECON,3312,0U1,5,3,,,2,,1,1,,,,,,,,,,,"Ma, Yuan","Hu, Taowen",,,,,yxm230011,
ECON,4381,0U1,2,2,1,1,3,3,3,,,1,,,,,,,,,"Kaufman, Jonathan A",,,,,,wcg071000,william grover
ECS,2390,051,5,5,,1,1,1,1,2,,,1,,1,,,,,,"Glauser, Janece B",,,,,,jbg130030,janece glauser
ECS,2390,052,9,8,1,1,,,,,,,,,,,,,,,"Mckee-Williams, Candie D",,,,,,cdm230002,candie mckee williams
ECS,2390,091,2,7,2,1,2,,1,1,1,,,,,,,,,,"Scally, Deborah A",,,,,,das,deborah scally
ECS,2390,0S1,1,10,6,2,1,,,,,,,,,,,,,,"King, Carie S",,,,,,cxr088000,christopher ryan
ECS,2390,0W1,,12,4,,2,,,1,,,,,,,,,,,"Mathur, Shivika",,,,,,cxr088000,christopher ryan
ECS,2390,0W2,4,4,4,1,,2,1,,,,1,,,,,,1,,"Johnson, Janet L",,,,,,cxr088000,christopher ryan
ECS,2390,0W3,6,6,,1,,1,,,3,,,,,,,,2,,"Johnson, Janet L",,,,,,cxr088000,christopher ryan
ECS,2390,591,,4,8,3,,2,1,,,,,,,,,,,,"Rheams, David C",,,,,,dcr093020,david rheams
ECSC,4078,0U1,,,,,,,,,,,,,,55,4,1,,,"Stewart, Mary Ann C",,,,,,mas051000,
ECSC,4V78,0U1,,,,,,,,,,,,,,16,,,,,"Stewart, Mary Ann C",,,,,,mas051000,
ECSC,5177,0U1,,,,,,,,,,,,,,,1,,,86,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
ECSC,5179,0U1,,,,,,,,,,,,,,,,,,10,"Stewart, Mary Ann C",,,,,,jda071000,mary ann stewart
EE,2301,0U1,9,,,,1,,2,2,,,,,,,,,,,"Fahimi, Babak","Shabab, Sarjana",,,,,bxf102000,babak fahimi
EE,2310,0U1,4,2,1,2,,1,1,,,,,,,,,,,,"Ahmed, Shaheen","Yao, Yifan","Qi, Tianxi",,,,txn190011,tooraj nikoubin
EE,3201,0U1,,2,1,3,3,,,3,,,,,,,,,,,"Kiasaleh, Kamran","Delaram, Zeinab","Abbasnia, Alma",,,,kamran,kamran kiasaleh
EE,3202,0U1,,5,4,1,,,2,3,,,,,,,,,,,"Kiasaleh, Kamran","Tayeb Naimi, Shideh","Kalakonda, Sai Pavan",,,,kamran,kamran kiasaleh
EE,3302,0H1,,1,1,4,4,5,1,4,,1,,1,3,,,,,,"Kehtarnavaz, Nasser","Reza, Sakib",,,,,nxk019000,nasser kehtarnavaz
EE,3310,0U1,5,6,2,1,1,,,,,,,,,,,,,,"Pourkamali Anaraki, Siavash","Ghosh, Prosenjit Kumar",,,,,jblee,jeong bong lee
EE,3311,0U1,4,3,1,2,2,,,3,,1,,,1,,,,,,"Pourkamali Anaraki, Siavash","Patil, Padmapriya",,,,,sxp124631,siavash pourkamali
EE,3320,0U1,1,7,2,1,,1,2,,1,,2,,,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,,txn190011,tooraj nikoubin
EE,4205,0U1,1,9,2,,,,,,1,,,,3,,,,,,"Akin, Bilal","Sezer, Mustafa Murat","Rastegar, Mohammad","Afsari, Parisa","Mirzavand, Ghazal",,bxa123330,bilal akin
EE,4388,0U1,,12,,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,dinesh,dinesh bhatia
EE,4389,0U1,3,6,1,,1,,,1,1,,,,,,,,,,"Tacca, Marco",,,,,,dinesh,dinesh bhatia
EEBM,7V87,0W1,,15,2,,,,,,,,,,,,1,,,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil
EEGR,7010,0U1,,,,,,,,,,,,,2,,,,,23,"Kiasaleh, Kamran",,,,,,kamran,kamran kiasaleh
EEGR,8V40,104,,,,,,,,,,,,,,,,,,10,"Ghassemi, Mona",,,,,,mxg220059,mona ghassemi
EEMF,6372,5U1,,6,,2,5,,,,,,,,,,,,,,"Tinker, Mark T",,,,,,mtinker,mark tinker
EEOP,6314,0W1,,22,4,,,,,,,,,,,,,,1,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil
ENGR,2300,0H1,7,1,1,6,3,1,5,1,,1,,,2,,,,3,,"Al-Dhahir, Naofal M","Rana, Lila",,,,,nxa028000,naofal al dhahir
ENGR,3300,0U1,2,9,,3,7,4,4,11,1,,,1,,,,,,,"Ali, Mohammed Z","Qazi, Srijeet S","Parchamdar, Baharealsadat",,,,mohammed,ali mohammed
ENGR,3341,0U1,1,3,,2,,,1,1,1,,,2,,,,,,,"Fonseka, John P","Hewawaduge, Dhanushki B",,,,,kjp,john fonseka
ENTP,3301,0U1,1,5,10,9,1,1,,,,,,,4,,,,,,"Nichols, Paul M",,,,,,sxg172931,steven guengerich
ENTP,3360,0W1,,,5,2,3,,1,,,,,,,,,,1,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
ENTP,4335,0W1,1,1,1,4,1,1,3,,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
ENTP,6370,0W1,,7,10,4,5,2,1,2,,,,,2,,,,1,,"Kimzey, Jackie R","Tan, Xiaowen",,,,,jxk092000,jackie kimzey
ENTP,6375,5U1,,,4,,3,1,,2,,,,,,,,,,,"Nichols, Paul M",,,,,,pxn120030,paul nichols
ENVR,2302,0W1,5,4,2,,1,,,1,,,,1,1,,,,,,"Adeuga, Adewole M","Ahmed, Md. Nakir",,,,,arc131030,anthony cummings
EPCS,2200,0U1,2,11,4,,,,,,,,,,,,,,,,"Turcatti, Andrea M",,,,,,jaa140030,jeanie aird
FILM,1303,0W1,8,3,3,,2,2,1,2,1,,,,3,,1,,1,,"Wellborn, Brecken H",,,,,,nma160130,brecken wellborn
FILM,2332,0W1,23,6,8,1,2,4,,2,,,,2,,,,,,,"Okwulogu, Maureen","Ogunniran, Gideon O",,,,,cxd190016,clayton dillard
FIN,3300,0W1,,38,,,11,,,7,,,2,,2,,,,,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch
FIN,3320,0U1,5,1,4,5,8,4,7,3,,,2,,,,,,,,"Mace, Christopher","Liu, Jiabin",,,,,jxm158130,jeffrey manzi
FIN,3320,0U2,2,7,1,1,12,3,5,2,3,,,,,,1,,,,"Nguyen, Nam H",,,,,,jxm158130,jeffrey manzi
FIN,3320,0U3,3,5,3,2,4,1,2,1,1,,1,,2,,,,,,"Kurucak, Umit J",,,,,,sdp093020,
FIN,3320,5U1,4,9,5,8,5,4,3,1,,,,,,,,,,,"Hu, Jiawei",,,,,,mxf130830,mahdi fahimi
FIN,3360,0W1,,7,12,6,5,1,,2,,,,,1,,,,,,"Pedigo, Madison F",,,,,,mfp013000,madison pedigo
FIN,3370,0U1,2,2,5,1,2,1,,1,2,1,1,1,,,,,,,"Kaplan, Larry S",,,,,,dlr150330,debra richardson
FIN,3390,0U1,,6,3,2,2,4,6,,3,3,1,,2,,,,,,"El-Ashmawi, Amal H",,,,,,ahe013000,amal el ashmawi
FIN,4080,091,,,,,,,,,,,,,,46,,1,,,"Nishi, Hirofumi",,,,,,sdp093020,
FIN,4080,0U1,,,,,,,,,,,,,,48,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,4300,0U1,1,3,5,1,1,,,,,,,,,,,,,,"Liu, Zheng",,,,,,swx170030,
FIN,4310,0U1,10,3,1,1,3,,,,,,,1,,,,,1,,"Hamzeh, Alireza",,,,,,jrm160330,jennifer murray
FIN,4V80,0U3,,,,,,,,,,,,,,25,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,4V80,593,,,,,,,,,,,,,,24,,,,,"Nishi, Hirofumi",,,,,,hxn210016,hirofumi nishi
FIN,6301,0W1,,18,6,2,2,2,2,2,,,,,3,,1,,,,"Nishi, Hirofumi","Ghorbani, Elham",,,,,tday,theodore day
FIN,6301,CW1,,36,,,,,,,,,,,,,,,,,"Minch, Lauren",,,,,,,lauren minch
FIN,6301,XU1,,14,2,1,1,,,,,,,,,,,,,,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FIN,6307,0W1,,6,2,,,4,,1,,,,,,,,,,,"Ma, Liping","Fan, Lin",,,,,lxm133730,liping ma
FIN,6308,0W1,,6,3,3,,1,,,,,,,,,,,,,"Lewin, Peter","Mei, Zhiming",,,,,plewin,peter lewin
FIN,6321,0W1,,23,1,2,1,,,,,,,,,,,,,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch
FIN,6352,5U1,,2,4,4,1,1,2,,,,,,,,,,,,"Davis, Richard L",,,,,,spring8,david springate
FIN,6V98,0U1,,,,,,,,,,,,,,,,,,19,"Reichert, Carolyn A",,,,,,carolyn,carolyn reichert
FTEC,6V90,FW1,,,,,,,,,,,,,,,1,,,13,"Scott, James",,,,,,jas076100,james scott
GEOG,2302,0W1,3,2,3,1,,1,,,,1,,,,,,,,,"Adeuga, Adewole M","Ahmed, Md. Nakir",,,,,arc131030,anthony cummings
GEOG,2303,0W1,,2,4,2,3,,1,,,1,,,,,,,,,"Davenport, Miranda J","Dong, Fangchao","Rahman, Mahbubur",,,,mtr018000,
GEOS,3300,0S1,,4,3,1,1,3,,,,,,,,,,,,,"Sickmann, Zachary","Butler, Kristina L",,,,,jwg102020,john geissman
GEOS,4300,0S1,2,6,2,1,1,,,,,,,,,,,,,,"Sickmann, Zachary","Igonin, Nadine","Castillo Taborda, Emmanuel David","Abayomi, Ayodele A",,,mxp180004,mortaza pirouz
GOVT,2305,0U1,3,10,8,2,2,2,,3,1,,,,,,,,,,"Widner, Katie","Minoura, Haruna","Chang, Gary","Wang, Ariel A","Bin Kamal, Md Khalid",,jgc130130,
GOVT,2305,0U2,1,6,5,4,1,,,,,,,,,,,,,,"Singh, Sonali","Sarker, Poulami","Hoque, Rafsanul","Mir Akhmadova, Musharraf",,,rjl140330,ryan lux
GOVT,2306,0U1,24,10,4,1,,2,,,,,,,,,,,,,"Islam, Maria",,,,,,ckc150230,maria islam
GOVT,2306,0U2,15,6,2,1,1,,,,,,,,,,,,,,"Zhao, Xingyuan",,,,,,cxg172030,carlos gutierrez mannix
HIST,1301,0W1,23,82,2,10,11,1,2,2,1,1,2,,2,,,,,,"Pettengill, Ryan S","Sadeghi, Maryam","Akhighu, Odegua M",,,,jxs072200,jeffrey schulze
HIST,1302,0W1,11,15,21,5,3,5,2,2,1,,1,1,3,,,,,,"Schulze, Jeffrey M","Gee, Taylor N",,,,,sdk200001,shulamith kang
HIST,4344,0W1,1,4,8,9,2,,,1,,,,,,,,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister
HLTH,1301,0W1,4,14,5,5,2,,,,,,,,,,,,,,"Goudy, Leah S",,,,,,cxb170330,claire baetge
HLTH,3300,0U1,,,8,6,10,13,3,6,8,,4,,,,,,1,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,4304,0U1,,16,1,1,3,2,,,,,,,,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HMGT,3301,5W1,,44,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,,lec110030,lea aubrey
HMGT,4090,091,,,,,,,,,,,,,,12,,,,,"Hashim, Nada",,,,,,,nada hashim
HMGT,6320,0W1,,26,8,2,1,,,,,,,,1,,,,,,"Warren, DeVontae",,,,,,fwf081000,forney fleming
HMGT,6321,CH1,,21,,,,,,,,,,,,,,,,,"Ghosh, Anne F",,,,,,,anne ghosh
HMGT,6325,0W1,,24,5,1,,1,,,,,,,1,,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
HMGT,6331,5U1,,18,,1,,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise
HMGT,6403,AH1,,48,1,,,,,,,,,,,,,,,,"Mccracken, John F","Convery, Paul","Taylor, Donald E",,,,,john mccracken
HMGT,6411,AH1,,41,1,,,,,,,,,,,,,,,,"Adatto, Bradford","Taylor, Donald E","Convery, Paul",,,,,bradford adatto
HMGT,6412,AH1,,15,,,,,,,,,,,,,,,,,"Taylor, Donald E",,,,,,det190000,donald taylor
HONS,4098,HN1,,,,,,,,,,,,,,32,,,,,"Skinner, Donal C",,,,,,dcs220007,donal skinner
HUMA,1301,0S1,20,1,,,,,,,,,,,,,,,,,"Warren, Shilyh J",,,,,,sjw120030,shilyh warren
IMS,3310,0U1,2,21,,12,14,1,5,,,,2,,2,,2,,,,"Henderson, Thomas C",,,,,,xxl133730,
IMS,6360,0W1,,15,15,11,12,5,1,,,,,,,,,,,,"Skuza, Agnieszka","Kim, Hwayoung",,,,,kxs014600,kurt siklar
IMS,6365,AW1,,18,1,2,,1,,,,,,,,,,,,,"Dowse, Eileen",,,,,,,eileen dowse
ISNS,2359,0W1,54,17,5,3,6,7,2,5,4,,,1,2,,,,2,,"Pujana, Ignacio","Karimi, Fatemeh",,,,,pxs077000,prabin shilpakar
ISNS,2367,0W1,32,35,10,2,8,6,3,2,3,,,,,,,,3,,"Pujana, Ignacio","Karimi, Fatemeh",,,,,pujana,ignacio pujana
ITSS,3300,5U1,,23,12,5,10,3,4,2,,,2,1,1,,,,,,"Owens, Sean M","Wei, Ning",,,,,jxs124931,
ITSS,3311,5U1,,2,3,4,4,1,,1,,,,1,1,,,,,,"Maru, Vatsal K","Aksoy, Ozgur",,,,,yxk130930,yeongin kim
ITSS,4090,091,,,,,,,,,,,,,,145,,,,,"Stephens, Timothy G",,,,,,bxk162230,timothy stephens
ITSS,4090,0U1,,,,,,,,,,,,,,85,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
ITSS,4300,5U1,,3,13,6,5,7,2,4,3,1,1,,1,,,,,,"Ceverha, Paul W","Sreeramareddy, Keerthana",,,,,dmo130130,dawn owens
ITSS,4330,5U1,2,1,4,4,10,6,7,9,4,,2,,1,,1,,,,"Khan, Taimur A","Zhu, Yan",,,,,nxi110630,naser islam
ITSS,4351,5U1,,1,11,9,9,4,1,2,2,,2,,2,,,,,,"Ceverha, Paul W","Sreeramareddy, Keerthana",,,,,gxs150130,gaurav shekhar
ITSS,4352,5U1,,,2,6,,6,3,1,1,,1,,1,,,,,,"Neal, Angela","Zhu, Yan",,,,,aan052000,angela neal
ITSS,4360,5U1,2,1,2,3,1,2,1,4,2,,,,,,,,,,"Ginevich, Rostislav A",,,,,,ndt180001,nambi thirumalai
ITSS,4370,5U1,3,6,2,5,15,8,3,2,1,,,,1,,,,,,"Young, John G",,,,,,jgy190000,john young
ITSS,4371,0W1,10,9,4,8,4,1,,1,,,2,,2,,,,,,"Calisir, Engin","Yang, Yunxuan M",,,,,exc030100,engin calisir
ITSS,4381,5U1,3,7,7,16,7,,1,,1,,,1,,,,,,,"Chen, Luoying",,,,,,vkm220000,vatsal maru
LANG,3348,0S1,,3,5,5,5,1,,,1,,,,,,,,,,"Hoki, Chieko",,,,,,cxh190009,chieko hoki
LIT,1301,0W1,17,5,4,5,,1,,2,,,,,,,,,1,,"Ingrao, Peter J",,,,,,jingrao,peter ingrao
LIT,4348,0W1,4,2,2,,,,,,1,,,,1,,,,,,"Camacho Guardado, Amalia Lorena",,,,,,lxc163230,amalia lorena camacho guardardo
MAS,6102,051,,,,,,,,,,,,,,,,,,21,"An, Constance",,,,,,nxj121730,neil johnson
MAS,6V98,0U1,,,,,,,,,,,,,,,,,,26,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,dsw180001,david widdifield
MATH,1314,0S1,4,,2,3,1,,1,,,,,2,,,,,,,"Alvarado, Iris","Uddin, Md. Joshem",,,,,ila180000,iris alvarado
MATH,1325,0U1,1,3,1,1,3,2,1,,1,,1,1,3,,,,,,"Mussa, Derege H",,,,,,hxg190020,huizhen guo
MATH,1325,551,1,1,2,,,2,1,1,,,,,3,,,,1,,"Patel, Jigarkumar S","Taher, Samia",,,,,jsp061000,jigarkumar patel
MATH,1326,0U1,1,5,1,5,2,1,2,3,5,,3,,,,,,1,,"Koshevnik, Yuly","Hoang, Ngoc T","Chakraborty, Sayoni",,,,cxl109120,changsong li
MATH,2312,0U1,5,1,1,1,1,,,2,,,,,,,,,,,"Duruoha, Adannah","Harikumar, Rohin",,,,,kxa143530,kelly aman
MATH,2413,051,1,2,4,,2,,,1,,2,,,1,,,,,,"Akbar, Mohammad M","Akter, Rozina","Neupane, Yubaraj",,,,rxd153030,rabin dahal
MATH,2413,0U1,1,1,,1,1,,,3,1,2,,6,3,,,,1,,"Liu, Runzhou",,,,,,mma110020,mohammad akbar
MATH,2414,091,1,1,4,2,5,,,1,1,1,1,,,,,,,,"Dahal, Rabin",,,,,,kxa143530,kelly aman
MATH,2414,0U1,3,1,1,4,5,2,3,2,7,1,1,2,1,,,,1,,"Paudel, Ajaya B",,,,,,kxa143530,kelly aman
MATH,2414,0U2,3,1,5,4,1,4,,,2,1,1,2,1,,,,,,"Rakotomalala, Diarisoa Mihaja Andriamanisa",,,,,,kxa143530,kelly aman
MATH,2415,0U2,,2,2,,,,2,1,,,,,4,,,,,,"Aman, Kelly C",,,,,,mma110020,mohammad akbar
MATH,2417,0U1,,,,1,,2,1,1,1,,,,5,,,,,,"Ahsan, Mohammad K","Anaab, Judith","Ahmed, Ishtiaque",,,,mka120030,mohammad ahsan
MATH,2418,0U1,2,1,3,4,2,1,1,1,1,,1,,2,,,,,,"Makhijani, Neha",,,,,,rxd153030,rabin dahal
MATH,2418,0U2,1,,,1,2,2,1,2,1,1,,,5,,,,2,,"Murza, Adrian C",,,,,,rxd153030,rabin dahal
MATH,2419,0U1,,1,,,,2,2,,5,,,,,,,,,,"Eydelzon, Anatoly","Zafar, Safi Ur Rahman","Zhu, Weixi",,,,axe031000,anatoly eydelzon
MATH,2420,0U1,2,3,2,3,2,1,2,1,4,,2,,,,,,,,"Makarenkov, Oleg",,,,,,vish,viswanath ramakrishna
MATH,2420,0U2,1,,,2,2,2,1,1,1,,1,,,,,,1,,"Biswas, Saikat",,,,,,sxb230137,saikat biswas
MATH,3310,0U1,1,6,7,2,1,,1,,,,,,,,,,,,"Dabkowski, Malgorzata A","Andrianandrasana, Nambinintsoa",,,,,mkd034000,mieczyslaw dabkowski
MATH,3351,0U1,3,4,5,3,3,1,1,1,1,,,2,1,,,,1,,"Ramakrishna, Viswanath","Murad, Mohammad Hassan","Mrad, Preskella",,,,axe031000,anatoly eydelzon
MATH,4301,0U1,1,1,1,,4,3,1,,1,,,,,,,,1,,"Dabkowski, Mieczyslaw K","Sarkar, Soham",,,,,mkd034000,mieczyslaw dabkowski
MECH,2310,051,,1,2,2,1,,,1,1,2,,2,1,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban
MECH,2330,051,,1,1,1,,2,2,2,1,1,,,1,,,,,,"Thamban, P L Stephan",,,,,,stephan,p l stephan thamban
MECH,3105,1W1,2,4,1,5,1,,,,2,1,1,,,,,,,,"Rios, Oziel",,,,,,oxr106020,oziel rios
MECH,3305,0W1,,4,3,3,3,3,2,1,,,,,,,,,1,,"Rios, Oziel",,,,,,dzf091000,dani fadda
MECH,3315,0W1,1,5,3,1,,,,,,,,,,,,,,,"Anderson, William C",,,,,,wca140030,william anderson
MECH,3320,0W1,1,1,3,3,4,4,3,8,3,1,1,,2,,,,,,"Fadda, Dani Z",,,,,,xxd161630,xianming dai
MECH,3340,0W1,,,5,6,6,7,2,,4,,,1,,,,,,,"Rios, Oziel",,,,,,wxp103020,wooram park
MECH,3350,0W1,1,3,3,4,6,3,1,2,2,,,,,,,,,,"Park, Wooram",,,,,,wxp103020,wooram park
MECH,3351,0W1,,3,2,1,2,3,1,,2,,,,,,,,,,"Malik, Arif S",,,,,,jcw140130,james wilt
MECH,4340,0W1,,7,5,4,3,3,4,5,1,,,,,,,,2,,"Park, Wooram",,,,,,wxp103020,wooram park
MECH,4375,0W1,,4,,,16,,,16,,,,,1,,,,,,"Summers, Joshua D",,,,,,jxs200065,joshua summers
MECH,4381,0U1,,,5,11,15,5,,,,,,,,,,,,,"Hart, Robert A",,,,,,rxh124630,robert hart
MECH,4382,0U1,,8,8,8,5,,,3,,,,,,,,,,,"Fadda, Dani Z",,,,,,rxh124630,robert hart
MECH,6331,0W1,,5,,,4,,,,,,,,,,,,2,,"Summers, Joshua D",,,,,,jxs200065,joshua summers
MECH,7099,0U1,,,,,,,,,,,,,,,,,,10,"Stewart, Mary Ann C",,,,,,,mary ann stewart
MECO,6303,0W1,,11,3,2,6,1,4,2,,,,,1,,,,1,,"Lewin, Peter","Mei, Zhiming",,,,,plewin,peter lewin
MECO,6303,AW1,,26,3,1,1,1,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser
MIS,6009,0U1,,,,,,,,,,,,,,,,,,67,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy
MIS,6308,0W1,,3,4,5,13,,,,,,,,1,,,,2,,"Raghunathan, Srinivasan","Wei, Ning",,,,,sraghu,srinivasan raghunathan
MIS,6313,0W1,,13,16,10,10,3,2,1,,,,,1,,1,,,,"Hefley, William E","Cai, Shuzhang",,,,,sumit,sumit sarkar
MIS,6313,CW1,,5,,7,1,,,1,,,,,,,,,,,"Rhoades, Mike",,,,,,,mike rhoades
MIS,6313,GW1,,24,7,7,5,,,1,,,,,1,,,,1,,"Wiant, Russell",,,,,,,russell wiant
MIS,6326,0W1,,4,3,3,2,,,,,,,,,,,,,,"Ryu, Young U","Li, Baorui",,,,,ryoung,young ryu
MIS,6330,5U1,,,4,4,3,,,,,,,,,,,,,,"Shroff, Tejas N","Joseph, Shailender",,,,,nxh141030,nate howe
MIS,6344,0W1,,2,1,5,2,1,,,,,,,,,,,,,"Mehra, Amit","Yang, Yunxuan M",,,,,axm078200,amit mehra
MIS,6363,0W1,,13,7,6,3,2,,1,,,,,1,,,,1,,"Calisir, Engin","Yang, Yunxuan M",,,,,exc030100,engin calisir
MIS,6380,GW1,,13,,,,,,,,,,,,,,,,,"Ayres, Jeffrey A",,,,,,jaa014500,jeffrey ayres
MIS,6382,5W1,,3,3,3,2,1,,,,,,,,,,,,,"Neouchi, Rabih","Li, Baorui",,,,,rxn200012,rabih neouchi
MIS,6393,5U1,,4,4,1,,1,,,,,,,,,,,,,"Bose, Ashim","Sreeramareddy, Keerthana",,,,,axb230208,ashim bose
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,20,"Bellamy, Michelle",,,,,,mxb240062,michelle bellamy
MKT,3300,0U1,7,7,10,9,2,1,,,,,,,,,,,,,"Lim, Taewook",,,,,,jmg171130,jerome gafford
MKT,3300,0W1,,10,8,9,11,3,3,,,,,1,1,,,,,,"Wu, Fang","Zhang, Weiheng",,,,,pxp030100,parneet pahwa
MKT,3330,0U1,2,2,4,,1,5,,3,1,,,1,,,,,1,,"Amirpour, Semiramis","Pain, Krishnendu",,,,,sxa130731,semiramis amirpour
MKT,4090,091,,,,,,,,,,,,,,23,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4090,0U1,,,,,,,,,,,,,,16,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4330,0W1,2,11,8,2,2,9,2,2,,,,1,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,4334,5U1,6,16,1,2,2,1,,,,,,,1,,,,,,"Mabruk, Zayd N",,,,,,sxp158130,sandra pacyna
MKT,4360,5U1,6,21,16,6,2,2,,1,1,,,,,,,,,,"Johnson, Quincy",,,,,,nxf051000,neil farquharson
MKT,4V90,0U3,,,,,,,,,,,,,,18,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4V90,593,,,,,,,,,,,,,,11,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,6301,0W1,,5,16,5,9,2,4,1,,,,,1,,,,,,"Biswas, Abhijit","Kim, Changwon","Li, Peihan",,,,axb019100,abhijit biswas
MKT,6301,MBP,,7,2,12,3,,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam
MKT,6301,XU1,,12,2,1,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,,gary reichmuth
MKT,6321,0W1,,6,,4,8,3,1,,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
