Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
MIS,6009,091,,,,,,,,,,,,,,,,,,20,"Thouin, Mark F",,,,,,mxt083000,mark thouin
MIS,6009,0U1,,,,,,,,,,,,,,,,,3,133,"Thouin, Mark F",,,,,,mxt083000,mark thouin
MIS,6308,0W1,,18,16,9,12,1,,2,,,,,,,1,,,,"Raghunathan, Srinivasan","Yan, Zhen",,,,,sraghu,srinivasan raghunathan
MIS,6308,5U1,,14,1,,1,,,,,,,,,,,,,,"Sivaramakrishnan, Sriram","Zhang, Hong",,,,,nxi110630,naser islam
MIS,6313,0W1,,29,8,9,6,3,1,3,,,,,1,,,,,,"Hefley, William E","Sun, Kai",,,,,sumit,sumit sarkar
MIS,6313,5U1,,2,6,4,4,2,,,,,,,,,,,,,"Shroff, Tejas N",,,,,,tff170130,tony fuller
MIS,6313,GW1,,13,3,5,3,,,,,,,,,,,,,,"Wiant, Russell",,,,,,,russell wiant
MIS,6313,GW2,,10,5,7,4,,,,,,,,,,,,1,,"Wiant, Russell",,,,,,,russell wiant
MIS,6326,0W1,,4,4,3,1,,,,,,,,,,,,,,"Ryu, Young U","Yan, Zhen",,,,,ryoung,young ryu
MIS,6330,5U1,,,11,2,1,3,,1,,,,,,,,,,,"Shroff, Tejas N",,,,,,nxh141030,nate howe
MIS,6344,0W1,,3,8,,1,,,2,,,,,2,,,,,,"Mehra, Amit","Xie, Si",,,,,axm078200,amit mehra
MIS,6346,5U1,,9,10,2,1,,,,,,,,,,,,,,"El-khodari, Gasan E","Mallipeddi, Srinaga Mouneeswar",,,,,jxp180019,jerry perez
MIS,6349,0U1,,4,4,5,1,1,,,,,,,,,,,,,"Short, Kevin P","Zhang, Hong",,,,,kps170330,kevin short
MIS,6363,0W1,,29,8,6,8,1,1,1,,,,,,,,,2,,"Calisir, Engin","Kumar, Sahejbir Singh",,,,,exc030100,engin calisir
MIS,6363,0W2,,22,6,7,3,1,1,3,,,,,,,,,,,"Calisir, Engin","Kumar, Sahejbir Singh",,,,,exc030100,engin calisir
MIS,6363,SW1,,3,6,8,1,,,,,,,,,,,,,,"Raheem, Abdul",,,,,,,abdul raheem
MIS,6380,0U1,,9,8,6,1,4,1,,,,,,,,,,,,"Islam, Naser","Nalamothu, Sudheerbabu",,,,,nxi110630,naser islam
MIS,6393,0U1,,14,3,1,,,,,,,,,,,,,,,"Gondhalekar, Vasant","Sun, Kai",,,,,vxg220085,vasant gondhalekar
MIS,6V98,0U1,,,,,,,,,,,,,,,,,,61,"Thouin, Mark F",,,,,,mxt083000,mark thouin
MKT,3300,0U2,7,2,2,4,2,1,,,,,,,,,,,,,"Roshangarzadeh, Reza",,,,,,sxa130731,semiramis amirpour
MKT,3300,0W1,,10,14,7,7,7,1,,,,,,2,,,,,,"Pahwa, Parneet","Wang, Lingbo",,,,,pxp030100,parneet pahwa
MKT,3330,5U1,,11,3,,,2,,1,,,,,,,,,,,"Baig, Muhammad J",,,,,,mxb120231,muhammad baig
MKT,4090,091,,,,,,,,,,,,,,24,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4090,0U1,,,,,,,,,,,,,,16,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4330,0W1,2,9,5,10,6,4,,2,2,,1,,,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,4334,5U1,3,4,7,3,1,,,,,,,,,,,,,,"Johnson, Quincy",,,,,,sxp158130,sandra pacyna
MKT,4360,5U1,,5,35,6,1,,,1,,,,,,,,,,,"Albrecht, Maria",,,,,,nxf051000,neil farquharson
MKT,6301,0W1,,14,9,7,17,8,,1,,,,,,,,,,,"Pahwa, Parneet","Wang, Lingbo",,,,,axb019100,abhijit biswas
MKT,6301,MBP,,10,1,9,5,1,1,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam
MKT,6301,XU1,,10,6,7,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,,gary reichmuth
MKT,6309,0W1,,1,4,4,10,,2,,,,,,,,,,2,,"Rajaratnam, Daniel",,,,,,murthi,b p murthi
MKT,6321,0W1,,14,2,4,7,1,1,1,,,,,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,6332,0W1,,4,8,6,6,2,,1,,,,,,,,,,,"Biswas, Abhijit",,,,,,axb019100,abhijit biswas
MKT,6336,0W1,,5,2,3,3,,,,,,,,,,,,,,"Rao, Ram C",,,,,,rrao,ram rao
MKT,6339,0W1,,,1,5,6,1,2,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam
MKT,6352,0W1,,9,2,4,10,3,3,2,,,,,2,,,,1,,"Tirone, Guido",,,,,,gxt170001,guido tirone
MKT,4V90,593,,,,,,,,,,,,,,18,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,4V90,0U3,,,,,,,,,,,,,,17,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,6V98,0U1,,,,,,,,,,,,,,,,,,31,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MUSI,1306,0W1,7,10,2,2,3,2,2,1,1,,,,,,,,,,"Rushing, Katrina C","Zhang, Yan",,,,,ljs130230,linda salisbury
MUSI,1306,0W2,5,9,,2,5,,2,1,,,4,,1,,,,,,"Bennett, Rodger",,,,,,ljs130230,linda salisbury
MUSI,2317,0U1,2,5,3,1,,,,,,,,,,,,,,,"Oh, Domi",,,,,,dxo210002,domi oh
NSC,3361,0U1,,1,2,3,1,3,1,,,,,,3,,,,,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams
NSC,3361,0U2,1,1,1,,1,,2,1,2,,1,,,,,,,,"Taylor, Anna M",,,,,,amt180004,anna taylor
NSC,3361,0U3,3,5,7,1,2,2,3,4,,,1,,6,,,,1,,"LaDow, Eva S",,,,,,esl130130,eva ladow
NSC,4351,0W1,,42,1,,,,,,,,,,,,,,,,"Shareef, Safi Ullah","West, Reyanne M","Hu, Ya-Yu",,,,sms170009,safiullah shareef
NSC,4352,0U1,1,3,5,2,,3,,,,,,,,,,,,,"Raboune, Siham",,,,,,rxs170431,rukhsana sultana
NSC,4366,0U1,1,3,2,,,2,1,1,,,1,,,,,,,,"Taylor, Anna M",,,,,,amt180004,anna taylor
OB,6249,CW1,,17,,,3,,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton
OB,6253,CW1,,,,,,,,,,,,,,,,,,22,"Hicks, Robert F",,,,,,,robert hicks
OB,6301,0W1,,23,19,3,3,2,1,,,,,,1,,,,,,"Hasenhuttl, Maria","Teschner, Ryan S",,,,,ziegler,laurie ziegler
OB,6331,CW1,,23,3,,1,,,1,,,,,,,1,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl
OB,6332,0W1,,30,,2,6,,,,,,,,,,,,,,"Ziegler, Laurie L","Liu, Yilin",,,,,ziegler,laurie ziegler
OB,6332,5U1,,15,4,2,,1,,,,,,,,,,,,,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey
OB,6334,CW1,,8,6,6,3,,,,,,,,2,,,,,,"Latham, Van M",,,,,,,van latham
OB,6344,CW1,,29,5,3,4,,,,,,,,1,,,,,,"Norton, Larry W",,,,,,,larry norton
OB,6348,CW1,,31,,,,,,,,,,,2,,,,,,"Plaisance Bryan, Suzette T","Narro, Amber",,,,,,suzette plaisance bryan
OB,6351,CW1,,10,5,3,1,1,,,,,,,,,,,1,,"Norton, Larry W",,,,,,,larry norton
OB,6352,CW1,,21,,1,,,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton
OB,6358,GW1,,10,,,,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood
OB,6367,GW1,,10,1,,,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood
OB,6382,CW1,,27,,,,,,,,,,,1,,,,,,"Plaisance Bryan, Suzette T","Narro, Amber",,,,,,suzette plaisance bryan
OB,6384,CW1,,17,2,,1,,,,,,,,,,,,,,"Honeycutt, James",,,,,,,james honeycutt
OB,6384,CW2,,22,4,1,1,,,,,,,,,,,,,,"Honeycutt, James",,,,,,,james honeycutt
OBHR,3310,0U1,2,3,12,3,2,2,,2,1,,,,,,,,,,"Guo, Nan",,,,,,davidr,david ritchey
OBHR,3330,5U1,5,6,11,,,1,,,1,,,,1,,,,,,"Albrecht, Dale J",,,,,,dja180003,dale albrecht
OBHR,4300,0W1,25,15,3,2,,,,3,,,,,1,,,,,,"Edgington, Kyle D",,,,,,kde081000,kyle edgington
OPRE,3310,0U1,1,1,,2,8,,1,6,,,1,,,,,,,,"Subramoniam, Ramesh","Zhang, Minmin",,,,,xxs130630,xi shan
OPRE,3310,0U2,1,5,3,4,1,3,1,,,,,,1,,,,,,"Celik, Beyza",,,,,,dxp153830,david parks
OPRE,3310,5U1,16,4,10,5,11,2,2,2,,,,,,,,,2,,"Armaghan, Milad",,,,,,yxc121130,ying cao
OPRE,3333,0W1,1,9,3,6,6,10,3,3,2,,,,3,,,,1,,"Enayaty Ahangar, Negin","Batra, Nirmanyu",,,,,axa134231,athena alimirzaei
OPRE,3333,0W2,3,15,3,3,6,6,1,2,1,,1,,3,,,,,,"Enayaty Ahangar, Negin","Batra, Nirmanyu",,,,,axa134231,athena alimirzaei
OPRE,3333,5U1,10,,,1,2,1,2,3,1,1,,,3,,,,,,"Whalen, Tristan G","Joshi, Trushil",,,,,mxn121930,mohammad naseri
OPRE,3360,0W1,17,10,5,9,9,3,1,2,1,,,,3,,,,,,"Ahadi, Khatereh","Wang, Zihan",,,,,flannery,carol flannery
OPRE,3360,5U1,9,2,1,5,3,3,2,6,5,4,1,3,3,,,,,,"Whalen, Tristan G","Joshi, Trushil",,,,,mxn121930,mohammad naseri
OPRE,4090,091,,,,,,,,,,,,,,10,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
OPRE,6009,0U1,,,,,,,,,,,,,,,,,1,60,"Widdifield, David S","Fierst, John",,,,,dsw180001,david widdifield
OPRE,6301,0W1,,8,7,5,6,8,2,5,,,,,1,,,,2,,"Leach, Sonia E","Takasi, Venkanna Dora Goutham",,,,,flannery,carol flannery
OPRE,6302,0W1,,13,7,12,6,4,,,,,,,,,,,1,,"Dawande, Milind W","Takasi, Venkanna Dora Goutham",,,,,milind,milind dawande
OPRE,6302,MBP,,19,7,,,,,,,,,,,,1,,,,"Subramoniam, Ramesh","Zhang, Minmin",,,,,rxs179630,ramesh subramoniam
OPRE,6332,5U1,,6,3,2,1,4,2,4,,,,,2,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan
OPRE,6379,PW1,,7,5,,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani
OPRE,4V90,0U3,,,,,,,,,,,,,,11,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,30,"Fierst, John","Widdifield, David S",,,,,meb049000,monica brussolo
PA,3333,0W1,2,4,3,,2,1,,,,,,,1,,,,,,"Sharma, Namrta",,,,,,tth130030,
PA,6345,5U1,,11,,,1,,,,,,,,,,,,,,"Benavides, Abraham",,,,,,gxc097120,galia cohen
PA,6369,0W1,,16,3,,,,,,,,,,,,,,,,"Stocks, Dhriti P",,,,,,dpp130130,
PA,8330,HN1,,46,,,,,,,,,,,,,,,1,,"Shute, William H","Chin, Michelle L",,,,,whs170030,
PA,8331,HN1,,30,11,2,,3,,,,,,,,,,,1,,"Chin, Michelle L","Kane, John","Aitken, Allison D","Gordon, Waverly","Portman, Stuart",,mlc140530,
PA,8332,HN1,,,,,,,,,,,,,,,,,1,46,"Chin, Michelle L","Reinemeyer, Anneliese","Nugent, Mary",,,,mlc140530,
PHIL,3328,0W1,,2,3,1,1,1,,1,,,,,1,,,,,,"Dennis, Patrick W",,,,,,pdennis,patrick dennis
PHIN,1120,0U1,,12,,,,,,,,,,,1,,,,,,"Gold, Terry",,,,,,yogagold,terry gold
PHYS,1301,0U1,3,4,6,2,3,,,2,,1,,1,,,,,,,"Khan, Amena L","Schussler, Joshua A","Lin, Manshuo",,,,jds107020,jason slinker
PHYS,1302,0U1,,,2,2,2,,3,1,1,,,,,,,,,,"Malko, Anton","Ryan, Conor",,,,,avm074000,anton malko
PHYS,1302,0W1,3,12,4,5,6,,1,5,,,1,,,,,,,,"Sun, Kuei","Zhai, Zixin",,,,,kxs147030,kuei sun
PHYS,2125,1U1,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Kajla, Rohit",,,,,kxs147030,kuei sun
PHYS,2125,1U2,2,12,,,,,,,,,,,,,,,,,"Sun, Kuei","Nguyen, Khoa",,,,,kxs147030,kuei sun
PHYS,2125,1U3,2,11,,,,,,,,,,,1,,,,,,"Sun, Kuei","Magadi Shivalingaiah, Meghraj","Khalid, Muhammad",,,,kxs147030,kuei sun
PHYS,2126,1U1,10,8,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Fluckey, Stephen P",,,,,paulmac,paul macalevey
PHYS,2126,1U3,2,19,,,1,,,,,,,,,,,,,,"Mac Alevey, Paul J","Ruwali, Shisir",,,,,paulmac,paul macalevey
PHYS,2126,1U4,,21,4,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Kakani, Vivek M",,,,,paulmac,paul macalevey
PHYS,2126,1U6,1,15,1,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Shrestha, Samyak",,,,,paulmac,paul macalevey
PHYS,2325,0H1,1,7,1,,7,1,,2,,1,1,1,,,,,,,"Slinker, Jason D","Seifi, Melodee O","Ali, Akbar",,,,jds107020,jason slinker
PHYS,2325,0H2,1,2,1,2,3,2,1,2,,,,,1,,,,,,"Ishak-Boushaki, Mustapha","Sooriyaarachchi, Vinu K",,,,,mxi054000,mustapha ishak boushaki
PHYS,2326,0U1,,12,12,6,7,5,5,,,,2,,,,,,,,"Gartstein, Yuri","Aker, Adam","Bera, Avijit",,,,yxg037000,yuri gartstein
PPOL,4312,0S2,6,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,,dpb062000,denise boots
PPOL,4396,0S1,13,3,,,,,,,,,,,,,,,,,"Worrall, John L",,,,,,jlw064000,john worrall
PPPE,8V97,056,,,,,,,,,,,,,,,,,,15,"Brunell, Thomas L",,,,,,tlb056000,thomas brunell
PSCI,3303,0S1,2,11,3,,,,,,,,,,,,,,,,"Gray, Thomas R",,,,,,txg171430,thomas gray
PSCI,4306,051,2,2,3,9,2,2,,,,,,,,,,,,,"Elmore, Naela",,,,,,nxm153530,
PSCI,4332,0U1,,3,4,2,4,1,1,,,,,,,,,,,,"Noe, Ricardo",,,,,,rxn200000,ricardo noe
PSCI,4357,0U1,9,4,6,5,2,1,1,,,,,,,,,,,,"Sanchez De La Rosa, Andres Ricardo",,,,,,axs180146,andres sanchez
PSCI,4396,091,4,10,1,3,,1,,,,,,,,,,,1,,"Heintze, Dagmar",,,,,,dxh210027,dagmar heintze
PSY,2301,0W1,,20,16,3,16,6,3,4,4,2,1,,6,,,,,,"Brody, Salena M","Gu, Pan",,,,,smb051000,salena brody
PSY,2317,0W1,,16,1,5,3,4,1,1,1,1,,,2,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,,gxs180015,gayle schwark
PSY,3310,0U1,6,11,2,3,1,,2,2,,,,,,,,,,,"Redig, Samantha L","Gholap, Neha P",,,,,krs150330,
PSY,3331,0W1,,36,6,3,2,5,1,1,3,,,,6,,,,,,"Brody, Salena M","Hsieh, Uan-Luen",,,,,bxp200011,bo kyung park
PSY,3342,0W1,,39,,,6,,,1,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,,dbonner,deborah bonner
PSY,3361,0W1,58,9,6,1,1,2,2,1,,,,,3,,1,,,,"Hooge, Kimberley D",,,,,,kls190004,kendra seaman
PSY,3392,0U1,5,6,2,3,2,1,2,,1,1,,,2,,,,,,"Holmes, Melanie C","Sanchez, Patricia Monique",,,,,rxr076000,rachna raman
PSY,3393,0U1,2,1,5,2,3,1,1,,1,1,,,,,,,,,"Shirvani, Forouz","Bennett-Leleux, Lauren",,,,,ach103020,amanda hahn
PSY,3393,0W1,,11,3,9,9,1,3,1,,,,,,,,,1,,"Fearon, Danielle","Cortez, Jared I",,,,,fxk024000,forouz shirvani
PSY,4331,0U1,4,9,7,6,10,4,6,9,2,3,4,,,,,,,,"Poucher, Jesse W","Sierra, Francisco J",,,,,jwp082000,jesse poucher
PSY,4343,0W1,32,28,9,7,6,,4,2,2,,,1,2,,,,1,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,,rky190000,regina ybarra
PSY,4343,0W2,24,11,7,3,2,,2,,2,,1,,3,,,,,,"Ybarra, Regina K","Carrico, Sara M",,,,,aep140430,amy pinkham
PSY,4344,0W1,,24,13,1,9,5,1,2,2,,,2,,,,,1,,"Hunsley, Jana","Li, Yue",,,,,jxh220032,jana hunsley
PSY,4346,0W1,25,26,13,8,4,,,2,5,1,,,,,,,,,"Wilder, Siri","Latteri, Christopher W",,,,,jgentsch,joanna gentsch
PSY,4394,0U1,,,,,,,,,,,,,,15,,1,,,"Choate, Michael J",,,,,,mchoate,michael choate
PSY,4395,0U1,,,,,,,,,,,,,,16,1,,,,"Choate, Michael J",,,,,,mchoate,michael choate
REAL,6322,0W1,,5,6,1,,,,1,,,,,,,,,,,"DeCourcy, George A",,,,,,gad075000,george decourcy
RHET,1302,051,6,1,2,2,,1,,,,1,,,2,,,,,,"Minzer, Karen",,,,,,axs084500,addison shierry
RHET,1302,0S3,,4,1,4,1,,,,,,,,,,,,,,"Aljararwa, Rasha",,,,,,jxb120631,
RHET,1302,0W1,,10,1,,2,1,,1,,,,,,,,,,,"Mathur, Shivika",,,,,,sxm170012,shivika mathur
RHET,1302,0W2,,2,4,3,2,2,,,,,1,,3,,,,,,"Cox, Gavin L",,,,,,axs084500,addison shierry
RHET,1302,0W3,1,5,4,1,1,2,1,,2,,,,,,,,,,"Walker, Jason A",,,,,,jaw140030,jason walker
SE,4381,0U1,,3,3,8,7,8,3,3,,2,2,1,,,,,,,"Paulk, Mark C","Alsarra, Sultan M",,,,,mcp130030,mark paulk
SE,6388,MU1,,10,,,,,,,,,,,,,,,1,,"Zhao, Yi","Alsarra, Sultan M",,,,,zhao,yi zhao
SOC,1301,0U1,2,3,6,2,3,2,,1,1,,,,,,,,,,"Elsafadi, Hoda O",,,,,,hoe180000,
SOC,2320,0S1,14,1,1,,,,,,,,,,,,,,,,"Lanham, Carol C",,,,,,scotch,richard scotch
SOC,4372,0W1,22,14,5,3,2,2,1,,,,,1,1,,,,,,"Dickey, Galen L",,,,,,jjc150830,jacquelyn cheun
SPAU,3341,0W1,,1,1,4,2,2,,1,,,,,,,,,,,"Fowler, Stephanie L",,,,,,adw052000,andrea warner czyz
SPAU,3342,0W1,,10,,,,,,,,,,,,,,,,,"Bonner, Deborah","Redig, Samantha L","Williams, Denise D",,,,dbonner,deborah bonner
SPAU,3343,0U1,1,4,3,,2,,,,,,,,1,,,,,,"Mehta, Sonya","Thomas, Abbey L",,,,,wkatz,william katz
SPAU,3344,0U1,,2,2,2,4,,1,,,,,,,,,,,,"Shembel, Adrianna C","Camacho, Natalia S",,,,,hxd121330,hillary klimkowski
STAT,2332,0U1,2,1,2,3,1,,2,,3,1,,1,1,,,,,,"Jiang, Shengjie","Kenney, John F",,,,,tgw100020,tristan whalen
SYSM,6326,SU1,,13,3,3,,,,,,,,,,,,,,,"Koganti, Ramakrishna",,,,,,rxk190037,ramakrishna koganti
THEA,1310,051,,3,6,1,,,,,,,,,,,,,,,"Enyaosah, Damian P",,,,,,sah140730,shelby hibbs
