Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
CHEM,1111,121,5.0,16.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,,,,"Jaggi, Neelam","Ullah, Najeeb",,,,,yxq083000,yanping qin
CHEM,1111,122,9.0,13.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,1.0,,"Abeykoon, Nimali C","Wicherts, Dylan M",,,,,axk113330,
CHEM,1111,123,12.0,12.0,3.0,2.0,,,,1.0,,,,,,,,,,,"Gavva, Sandhya R","Tiwari, Mayank",,,,,yxh091220,yu huang
CHEM,1111,124,13.0,8.0,5.0,,3.0,,,,,,,,1.0,,,,,,"Abeykoon, Nimali C","Hoot, Robert E",,,,,yxq083000,yanping qin
CHEM,1111,125,16.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,1.0,,"Anka, Fadwa H","Polara, Sarthi",,,,,sgavva,sandhya gavva
CHEM,1111,126,18.0,4.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,"Tripathi, Kiran","Hoot, Robert E",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,127,15.0,8.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,"Abeykoon, Nimali C","Shekarnoush, Mahsa",,,,,nxa124430,nimali abeykoon
CHEM,1111,128,18.0,5.0,1.0,3.0,,1.0,,,,,,,1.0,,,,,,"Tran, Daniel N","Nikpey Sheikhani, Marjan",,,,,axk113330,
CHEM,1111,129,18.0,5.0,2.0,1.0,2.0,1.0,,,,,,,,,,,1.0,,"Cortes, Sergio","Brown, Monet R",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,130,13.0,7.0,2.0,1.0,2.0,,3.0,1.0,,,,,1.0,,,,,,"Abeykoon, Nimali C","Shekarnoush, Mahsa",,,,,nxa124430,nimali abeykoon
CHEM,1111,131,13.0,7.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,"Cortes, Sergio","Brown, Monet R",,,,,yxq083000,yanping qin
CHEM,1111,132,15.0,4.0,5.0,3.0,,,,1.0,,,,,1.0,,,,,,"Qin, Yanping","De Aquino Veras, Sophia",,,,,yxq083000,yanping qin
CHEM,1111,133,14.0,2.0,1.0,4.0,4.0,,1.0,,1.0,,1.0,,,,,,,,"Jaggi, Neelam","Shende, Prapti M",,,,,yxh091220,yu huang
CHEM,1111,134,14.0,9.0,4.0,3.0,,,,,,,,,,,,,,,"Abeykoon, Nimali C","Tiwari, Mayank",,,,,yxq083000,yanping qin
CHEM,1111,135,17.0,4.0,4.0,,,1.0,1.0,,,,,,,,,,,,"Hashami, Zohreh","Ullah, Najeeb",,,,,nxa124430,nimali abeykoon
CHEM,1111,136,9.0,12.0,3.0,1.0,2.0,2.0,,,,,,,,,,,,,"Tripathi, Kiran","Gaspar, Miguel A",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,137,9.0,12.0,2.0,3.0,,,,,,,,,1.0,,,,,,"Wijenayake, Sumudu N","Amarasuriya, Hansani S",,,,,nxa124430,nimali abeykoon
CHEM,1111,138,16.0,8.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,"Anka, Fadwa H","Hildebrand, Dax J",,,,,axk113330,
CHEM,1111,139,9.0,9.0,4.0,2.0,1.0,,1.0,,,,,,2.0,,,,,,"Cortes, Sergio","Polara, Sarthi",,,,,yxh091220,yu huang
CHEM,1111,140,9.0,6.0,6.0,3.0,2.0,2.0,,,,,1.0,1.0,,,,,,,"Tripathi, Kiran","Nikpey Sheikhani, Marjan",,,,,axk113330,
CHEM,1111,141,12.0,5.0,7.0,,2.0,2.0,1.0,,,,,,1.0,,,,,,"Anka, Fadwa H","De Aquino Veras, Sophia",,,,,yxh091220,yu huang
CHEM,1111,142,15.0,8.0,2.0,,2.0,1.0,,,,,,1.0,1.0,,,,,,"Panapitiya, Nimanka P","Mihranyan, Andranik",,,,,zxh088000,zohreh hashami
CHEM,1111,601,4.0,9.0,1.0,2.0,5.0,,1.0,1.0,,,,1.0,4.0,,,,,,"Sisk, Joshua R","Barnes, Sydney","Rahmani, Fatemeh",,,,yxh091220,yu huang
CHEM,1111,602,7.0,9.0,6.0,,2.0,3.0,1.0,,1.0,,,,1.0,,,,,,"Sisk, Joshua R","Tolfree, Ariel R","Sharma, Shreya",,,,dxd122030,dushanthi dissanayake
CHEM,1111,603,8.0,8.0,3.0,3.0,2.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,,"Tripathi, Kiran","Deo, Nitish Kumar",,,,,axk113330,
CHEM,1111,604,5.0,9.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,,1.0,,2.0,,,,,,"Panapitiya, Nimanka P","Amarasuriya, Hansani S",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,605,9.0,7.0,1.0,3.0,3.0,,1.0,,,2.0,,2.0,,,,,1.0,,"Tran, Daniel N","Hildebrand, Dax J",,,,,yxh091220,yu huang
CHEM,1111,606,2.0,9.0,2.0,6.0,6.0,,,1.0,,2.0,,1.0,1.0,,,,,,"Sisk, Joshua R","Rahmani, Fatemeh",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,607,10.0,4.0,4.0,1.0,,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,"Panapitiya, Nimanka P","Budhathoki, Prakriti",,,,,yxh091220,yu huang
CHEM,1112,101,6.0,6.0,3.0,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,2.0,,,,2.0,,"Dissanayake, Dushanthi S","Qasimi, Nazer Hossain",,,,,yxq083000,yanping qin
CHEM,1112,102,4.0,6.0,6.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,,2.0,,,,,,"Qin, Yanping","Qasimi, Nazer Hossain",,,,,yxq083000,yanping qin
CHEM,1112,103,9.0,4.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,4.0,,,,,,"Anka, Fadwa H","Mortensen, Marie L",,,,,sgavva,sandhya gavva
CHEM,1112,104,7.0,10.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,,,,,,,"Anka, Fadwa H","Mortensen, Marie L",,,,,sgavva,sandhya gavva
CHEM,1112,105,5.0,7.0,4.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,,,,,,"Dissanayake, Dushanthi S","Tran, Tien M",,,,,sgavva,sandhya gavva
CHEM,1115,HN1,9.0,19.0,,1.0,,,,,,,,,1.0,,,,,,"Sibert, John W",,,,,,sibertj,john sibert
CHEM,1311,002,16.0,32.0,29.0,14.0,18.0,9.0,15.0,14.0,8.0,7.0,3.0,3.0,15.0,,,,14.0,,"Huang, Yu",,,,,,sibertj,john sibert
CHEM,1311,003,8.0,20.0,12.0,14.0,12.0,17.0,19.0,24.0,21.0,4.0,5.0,3.0,30.0,,,,14.0,,"Huang, Yu",,,,,,dieckgr,gregg dieckmann
CHEM,1311,004,6.0,20.0,11.0,19.0,15.0,22.0,7.0,11.0,24.0,9.0,8.0,4.0,22.0,,,,17.0,,"Dieckmann, Gregg R",,,,,,smt031000,stephanie taylor
CHEM,1311,005,17.0,19.0,16.0,14.0,11.0,23.0,13.0,14.0,19.0,6.0,4.0,3.0,20.0,,,,14.0,,"Dieckmann, Gregg R",,,,,,smt031000,stephanie taylor
CHEM,1311,006,21.0,26.0,19.0,20.0,25.0,14.0,7.0,19.0,23.0,4.0,3.0,2.0,8.0,,,,11.0,,"Taylor, Stephanie M",,,,,,yxh091220,yu huang
CHEM,1311,007,19.0,37.0,11.0,14.0,17.0,17.0,13.0,19.0,17.0,5.0,6.0,2.0,8.0,,,,10.0,,"Taylor, Stephanie M",,,,,,sgavva,sandhya gavva
CHEM,1311,008,22.0,35.0,19.0,22.0,19.0,14.0,10.0,12.0,11.0,2.0,10.0,4.0,11.0,,,,5.0,,"Hashami, Zohreh",,,,,,sgavva,sandhya gavva
CHEM,1312,001,13.0,11.0,7.0,16.0,18.0,19.0,20.0,16.0,15.0,17.0,8.0,11.0,33.0,,2.0,,23.0,,"Sra, Amandeep K","Kumari, Sneha",,,,,aks057000,amandeep sra
CHEM,1315,HN1,8.0,9.0,3.0,2.0,2.0,,2.0,1.0,,,1.0,,1.0,,,,1.0,,"Sibert, John W",,,,,,sibertj,john sibert
CHEM,2233,301,6.0,16.0,1.0,,,,,,,,,,,,,,,,"Tran, Daniel N","Fastheem, Muhammed",,,,,scortes,sergio cortes
CHEM,2233,302,14.0,8.0,1.0,,,,,,,,,,,,,,1.0,,"Cortes, Sergio","Alakenova, Rakhat",,,,,dnt019000,daniel tran
CHEM,2233,303,7.0,9.0,1.0,,,,,,,,,,,,,,1.0,,"Panapitiya, Nimanka P","Neal, Henry",,,,,scortes,sergio cortes
CHEM,2233,304,12.0,8.0,3.0,,,,,,,,,,,,,,,,"Cortes, Sergio","Neal, Henry",,,,,scortes,sergio cortes
CHEM,2233,305,16.0,5.0,1.0,,1.0,,,,,,,,,,,,,,"Wijenayake, Sumudu N","Shah, Tejas V",,,,,dnt019000,daniel tran
CHEM,2233,306,4.0,8.0,8.0,1.0,1.0,1.0,,,,,,,,,,,,,"Tran, Daniel N","Fastheem, Muhammed",,,,,dnt019000,daniel tran
CHEM,2233,307,21.0,2.0,1.0,,,,,,,,,,,,,,,,"Cortes, Sergio","Shah, Tejas V",,,,,scortes,sergio cortes
CHEM,2233,308,6.0,5.0,5.0,,,1.0,,,,,,,1.0,,,,,,"Tran, Daniel N","Alakenova, Rakhat",,,,,dnt019000,daniel tran
CHEM,2323,001,6.0,10.0,4.0,5.0,10.0,8.0,4.0,6.0,6.0,4.0,5.0,,7.0,,,,3.0,,"Dissanayake, Dushanthi S",,,,,,npp081000,nimanka panapitiya
CHEM,2323,002,30.0,51.0,9.0,25.0,16.0,6.0,3.0,2.0,,,,,,,,,2.0,,"Wijenayake, Sumudu N","Li, Baowen",,,,,jxa041100,jung mo ahn
CHEM,2323,004,4.0,14.0,3.0,11.0,13.0,13.0,8.0,7.0,8.0,5.0,3.0,6.0,1.0,,,,8.0,,"Ahn, Jung-Mo","Ehrman, Ryanne N",,,,,scortes,sergio cortes
CHEM,2323,005,11.0,34.0,17.0,22.0,10.0,10.0,10.0,6.0,6.0,5.0,5.0,,6.0,,1.0,,2.0,,"Thompson, Christina M",,,,,,ras120030,ronald smaldone
CHEM,2323,006,17.0,40.0,3.0,10.0,18.0,11.0,14.0,6.0,3.0,7.0,5.0,,4.0,,,,6.0,,"Tran, Daniel N",,,,,,npp081000,nimanka panapitiya
CHEM,2323,501,25.0,47.0,11.0,8.0,13.0,9.0,6.0,4.0,10.0,6.0,2.0,,2.0,,,,4.0,,"Panapitiya, Nimanka P","Pradhan, Subham",,,,,dnt019000,daniel tran
CHEM,2325,001,8.0,11.0,2.0,4.0,7.0,3.0,2.0,4.0,1.0,3.0,1.0,,20.0,,,,4.0,,"Novak, Bruce M",,,,,,cmt120030,christina thompson
CHEM,2325,002,27.0,23.0,6.0,6.0,4.0,5.0,5.0,8.0,8.0,4.0,7.0,,24.0,,2.0,,15.0,,"Novak, Bruce M",,,,,,cmt120030,christina thompson
CHEM,2327,HN1,11.0,11.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,,"Stefan, Mihaela C","Popa, Marius S",,,,,biewerm,michael biewer
CHEM,2401,001,2.0,5.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,,"Dissanayake, Dushanthi S","Parsamian, Perouza","Relix, Daniel E",,,,npp081000,nimanka panapitiya
CHEM,2401,004,3.0,5.0,2.0,3.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,1.0,,"Sra, Amandeep K","Darwin, Cary","Cahill, Marshall C",,,,pantano,paul pantano
CHEM,3321,001,13.0,18.0,,,12.0,,,2.0,,,5.0,,3.0,,,,,,"Murza, Adrian C","Aranda, Aidely",,,,,son051000,steven nielsen
CHEM,3322,001,5.0,8.0,3.0,11.0,1.0,4.0,2.0,7.0,2.0,2.0,2.0,3.0,,,,,3.0,,"Nielsen, Steven O","Tran, Ly T",,,,,son051000,steven nielsen
CHEM,3341,001,6.0,4.0,3.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,,1.0,,,,,,"Sibert, John W",,,,,,scd023000,sheel dodani
CHEM,3361,001,1.0,2.0,1.0,5.0,2.0,3.0,1.0,,,1.0,,,,,,,1.0,,"Gavva, Sandhya R","Sunga, Sean Alec Lois B","Chen, Qiwei","Martil De La Garza, Mauricio G",,,rmarsh,robert marsh
CHEM,3361,002,5.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,2.0,,"Boyd, Stefanie D","Jia, Lin","Zhabilov, Dannie","Zhang, Bei","Akter, Zakia",,sxd156730,sheena darcy
CHEM,3361,501,2.0,5.0,1.0,2.0,5.0,,,1.0,,,,,1.0,,,,1.0,,"Boyd, Stefanie D","Zhabilov, Dannie","Akter, Zakia","Zhang, Bei",,,sdb074000,stefanie boyd
CHEM,3472,001,,3.0,1.0,1.0,3.0,,2.0,,2.0,1.0,1.0,,2.0,,,,,,"Qin, Yanping","Beck, Erling","Subramanian, Yaamini",,,,wgoux,warren goux
CHEM,3472,002,4.0,4.0,6.0,2.0,1.0,,1.0,,,,,,1.0,,,,1.0,,"Hashami, Zohreh","Haque, Syed Fahad Bin","Babanyinah, Godwin K",,,,wgoux,warren goux
CHEM,3472,004,2.0,7.0,2.0,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,"Qin, Yanping","Abbas, Muhammad","Wang, Ziqi",,,,yxq083000,yanping qin
CHEM,5314,001,,8.0,2.0,,,,,2.0,,,,,,,,,1.0,,"Nielsen, Steven O",,,,,,son051000,steven nielsen
CHEM,5331,001,,8.0,6.0,2.0,8.0,,,,,,,,,,,,,,"Biewer, Michael C",,,,,,biewerm,michael biewer
CHEM,5355,001,,4.0,8.0,4.0,4.0,,,,,,,,,,,,1.0,,"Pantano, Paul",,,,,,jxz087000,jie zheng
CHEM,5361,001,,13.0,4.0,,,,,,,,,,,,,,1.0,,"Meloni, Gabriele",,,,,,sxd156730,sheena darcy
CHEM,6100,001,,,,,,,,,,,,,,,,,,100.0,"Romiti, Filippo",,,,,,gxm152330,gabriele meloni
CHEM,6V39,002,,5.0,4.0,2.0,,,,,,,,,,,1.0,,,,"Delaney, Connor P",,,,,,cpd230000,
CHEM,8V91,024,,,,,,,,,,,,,,,,,,10.0,"Stefan, Mihaela C",,,,,,mci071000,mihaela stefan
CHIN,1311,001,4.0,4.0,5.0,3.0,2.0,,,,1.0,,2.0,,,,,,2.0,,"Ye, Lijing",,,,,,bxc152730,bei chen
CLDP,2314,001,,4.0,3.0,1.0,4.0,3.0,,1.0,1.0,,1.0,2.0,,,,,,,"Atchison, Kristin J","Padilla Cardoso, Mayra A",,,,,santrock,john santrock
CLDP,2314,002,,,3.0,2.0,,3.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,"Drew, Linda M","Koch, Mia N",,,,,kja042000,kristin atchison
CLDP,3303,001,,9.0,5.0,3.0,2.0,4.0,1.0,,,,,,,,,,,,"Klimkowski, Hillary E","Sharma, Susmi",,,,,mjm053000,mandy maguire
CLDP,3305,001,,13.0,,,3.0,,,1.0,,,,,,,,,,,"Touchstone, Emily W",,,,,,exw010200,emily touchstone
CLDP,3310,001,11.0,5.0,2.0,3.0,4.0,,,,,,,,,,,,,,"Stankovic-Ramirez, Zlata","Heinrich, Melissa D",,,,,exw010200,emily touchstone
CLDP,3310,501,2.0,6.0,2.0,,2.0,,,1.0,,,,,,,,,1.0,,"Bonner, Deborah","Delfosse, Camille M",,,,,dbonner,deborah bonner
CLDP,3332,001,2.0,32.0,6.0,2.0,11.0,5.0,,2.0,1.0,,,,2.0,,,,1.0,,"Holub, Shayla C","Hafiz, Mariam",,,,,dyb012000,dawn brinkley
CLDP,3336,001,2.0,,1.0,1.0,3.0,2.0,,,,,,,1.0,,,,,,"Atchison, Kristin J",,,,,,kja042000,kristin atchison
CLDP,3338,001,,4.0,6.0,2.0,4.0,1.0,2.0,,,,,,,,,,1.0,,"Tang, Alva","Redig, Samantha L",,,,,santrock,john santrock
CLDP,3339,0H1,,2.0,2.0,,4.0,2.0,3.0,6.0,1.0,1.0,1.0,,1.0,,,,2.0,,"Huxtable-Jester, Karen J","Hsieh, Uan-Luen",,,,,kxh014900,karen huxtable jester
CLDP,3342,0W1,,31.0,,,4.0,,,1.0,,,,,,,,,,,"Bonner, Deborah","Sierra, Francisco J",,,,,dbonner,deborah bonner
CLDP,3362,001,,32.0,,1.0,17.0,,1.0,6.0,,,2.0,,,,,,,,"Mills, Candice M","Monroe, Anthony J",,,,,cxm056000,candice mills
CLDP,3394,0H1,,10.0,,,4.0,,,2.0,,,,,,,,,,,"Grant, Meridith G","Macphail, Donald C",,,,,mga061000,meridith grant
COMD,5344,001,,12.0,,,,,,,,,,,,,,,,,"Behroozmand, Roozbeh","Vahid, Maedeh",,,,,kap130730,katharine powers
COMD,6101,0W1,,,,,,,,,,,,,,,,,,19.0,"Dean, Lucinda L",,,,,,lxl018300,
COMD,6106,0W1,,,,,,,,,,,,,,,,,,14.0,"Sale, Felicity F",,,,,,ffs013000,
COMD,6109,0W1,,,,,,,,,,,,,,,,,,10.0,"Kenedi, A Helen I",,,,,,kenedi,
COMD,6110,0W1,,,,,,,,,,,,,,,,,,14.0,"Kenedi, A Helen I",,,,,,kenedi,
COMD,6112,0W1,,,,,,,,,,,,,,,,,,24.0,"Walsh, Diane G",,,,,,dxg022000,diane walsh
COMD,6222,001,,104.0,,,,,,,,,,,,,,,1.0,,"Lougeay, Janice",,,,,,lougeay,
COMD,6240,001,,17.0,,,,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,,exw010200,emily touchstone
COMD,6305,001,,,,,,,,,,,,,,,,,,23.0,"Mehta, Sonya","Mundayoor, Saranya A",,,,,wkatz,william katz
COMD,6307,0H1,,11.0,2.0,3.0,,,,,,,,,,,,,,,"Evans, Julia L",,,,,,jle130030,julia evans
COMD,6308,001,,74.0,,,2.0,,,,,,,,,,,,1.0,,"Rich, Judith B",,,,,,cxd062000,
COMD,6320,001,,56.0,,,3.0,,,,,,,,,,,,1.0,,"Aldridge, Michelle A","Kenedi, A Helen I",,,,,aldridge,michelle aldridge
COMD,6330,065,,,,,,,,,,,,,,,,,1.0,9.0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge
COMD,6330,080,,,,,,,,,,,,,,,,,,10.0,"Carter, Jessica A",,,,,,jar032000,jessica carter
COMD,6330,165,,,,,,,,,,,,,,,,,,10.0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge
COMD,6330,218,,,,,,,,,,,,,,,,,,10.0,"Dean, Lucinda L",,,,,,lxl018300,lucinda dean
COMD,6330,265,,,,,,,,,,,,,,,,,,11.0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge
COMD,6377,001,,74.0,,,4.0,,,,,,,,,,,,1.0,,"Kenedi, A Helen I","Sale, Felicity F",,,,,kenedi,
COMD,6378,001,,28.0,,,1.0,,,,,,,,,,,,,,"Dean, Lucinda L","Sale, Felicity F",,,,,lxl018300,
COMD,7204,501,,28.0,13.0,4.0,,,1.0,,,,,,,,,,,,"Cook, Julie D",,,,,,jdc151030,
COMD,7221,001,,14.0,,,4.0,,,,,,,,,,,,,,"Carter, Jessica A",,,,,,jar032000,
COMD,7222,001,,36.0,,,1.0,,,,,,,,,,,,,,"Touchstone, Emily W",,,,,,exw010200,emily touchstone
COMD,7301,001,,35.0,,,,,,,,,,,,,,,,,"Dean, Lucinda L",,,,,,lxl018300,
COMD,7309,001,,10.0,,2.0,,,,,,,,,,,,,,,"Hart, John",,,,,,jxh057100,
COMD,7336,001,,12.0,3.0,,,,,,,,,,,,,,,,"Rollins, Pamela R",,,,,,rollins,pam rollins
COMD,6V09,001,,43.0,,,,,,,,,,,,,,,,,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge
COMM,1311,001,35.0,26.0,10.0,3.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,"Totusek, Patricia F","Gregory, Mona Y","Mathis, Erik",,,,blb140430,barbara baker
COMM,1311,002,,2.0,7.0,9.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,"Baker, Barbara L",,,,,,blb140430,barbara baker
COMM,1311,003,,3.0,4.0,4.0,9.0,,3.0,,,,,,,,,,,,"Baker, Barbara L",,,,,,pft140030,patricia totusek
COMM,1311,004,13.0,6.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,1311,005,1.0,7.0,3.0,5.0,4.0,,,2.0,,,1.0,,,,,,,,"Arnold, Robert",,,,,,bxa161430,bob arnold
COMM,1311,006,8.0,6.0,6.0,,2.0,1.0,,,,,,,1.0,,,,,,"Arnold, Robert",,,,,,bxa161430,bob arnold
COMM,1311,0H1,1.0,8.0,5.0,3.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,"Sluder, Jeanne",,,,,,aam141730,allison templeton
COMM,1311,0H2,18.0,4.0,,,,,,,,,,,,,,,1.0,,"Tanner, Lari J",,,,,,aam141730,allison templeton
COMM,1311,0H3,8.0,8.0,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,"Sova, Melodee L",,,,,,djm161130,daniel moss
COMM,1311,0H4,4.0,5.0,7.0,,4.0,3.0,,1.0,,,,,,,,,,,"Davis, Letitia A",,,,,,das141230,derek stewart
COMM,1311,0H5,7.0,6.0,8.0,1.0,,,2.0,,,,,,,,,,,,"Templeton, Allison A",,,,,,das141230,derek stewart
COMM,1311,0H6,1.0,4.0,7.0,3.0,2.0,,,1.0,,,,,1.0,,,,2.0,,"Sluder, Jeanne",,,,,,jis081000,jeanne sluder
COMM,1311,0W1,2.0,11.0,4.0,3.0,2.0,,,1.0,,,,,1.0,,,,,,"Templeton, Allison A",,,,,,contemp,karen baynham
COMM,1311,0W2,3.0,4.0,2.0,6.0,3.0,,2.0,1.0,,,,,,,,,2.0,,"Williams, Alecia N",,,,,,aam141730,allison templeton
COMM,1311,0W3,,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,"Williams, Alecia N",,,,,,aam141730,allison templeton
COMM,1311,0W4,4.0,7.0,7.0,1.0,2.0,,,,1.0,,,,1.0,,,,1.0,,"Tanner, Lari J",,,,,,ljt130130,lari tanner
COMM,1311,0W5,5.0,9.0,3.0,,3.0,1.0,,2.0,1.0,,,,,,,,,,"Sova, Melodee L",,,,,,exh150830,emily honea
COMM,1311,0W6,9.0,6.0,3.0,1.0,2.0,,,,,,,,2.0,,,,,,"Vazzi, Lisa",,,,,,exh150830,emily honea
COMM,1311,0W7,6.0,7.0,3.0,1.0,3.0,,,,,,,,2.0,,,,2.0,,"Vazzi, Lisa",,,,,,myg140030,mona gregory
COMM,1311,0W8,4.0,6.0,,3.0,1.0,3.0,,,,,,1.0,,,,,3.0,,"Sova, Melodee L",,,,,,mls230004,melodee sova
COMM,1311,0W9,3.0,10.0,4.0,,2.0,,1.0,,,,,,1.0,,,,1.0,,"Sova, Melodee L",,,,,,ebc051000,eric carlson
COMM,1315,0H1,19.0,2.0,,,1.0,,,,,,,,,,,,1.0,,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,0H2,6.0,10.0,5.0,,,,,,1.0,,,,,,,,,,"Totusek, Patricia F",,,,,,mas130030,michael saenz
COMM,1315,0H3,3.0,5.0,7.0,3.0,3.0,,,2.0,,,,,,,,,1.0,,"Templeton, Allison A",,,,,,sxh021200,scott herndon
COMM,1315,0H4,1.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,3.0,,,,1.0,,"Aranda, Johnson",,,,,,sxh021200,scott herndon
COMM,1315,0H5,3.0,4.0,4.0,5.0,3.0,2.0,1.0,,,,,,,,,,1.0,,"Lingo, Kathy P",,,,,,jxa190020,johnson aranda
COMM,1315,0H6,1.0,7.0,3.0,3.0,2.0,1.0,1.0,,,,,,2.0,,,,2.0,,"Aranda, Johnson",,,,,,mxb210046,mike bromberg
COMM,1315,0H7,,8.0,7.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,"Templeton, Allison A",,,,,,bws150030,bradley skiles
COMM,1315,0H8,5.0,9.0,4.0,3.0,,1.0,,,,,,,1.0,,,,,,"Sova, Melodee L",,,,,,bws150030,bradley skiles
COMM,1315,0H9,10.0,4.0,3.0,,,3.0,,1.0,,,,2.0,,,,,,,"Skiles, Bradley W",,,,,,mxb210046,mike bromberg
COMM,1315,0W1,2.0,2.0,6.0,2.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,"Bromberg, Mike",,,,,,jxw174630,jason warren
COMM,1315,0W2,,5.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,2.0,,,,,,"Bromberg, Mike",,,,,,cxc190014,charles cannon
COMM,1315,0W3,15.0,3.0,2.0,1.0,,,,,,,,,1.0,,,,,,"Cannon, Charles",,,,,,bws150030,bradley skiles
COMM,1315,0W4,18.0,2.0,,1.0,,2.0,,,,,1.0,,,,,,,,"Cannon, Charles",,,,,,cxc190014,charles cannon
COMM,2317,0W1,2.0,4.0,2.0,,1.0,,,1.0,2.0,,,2.0,5.0,,,,2.0,,"Glauser, Janece B",,,,,,jbg130030,janece glauser
COMM,3342,0H1,6.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,"Johnson, Janet L",,,,,,jlj065000,janet johnson
COMM,3353,001,2.0,6.0,3.0,,1.0,,,,1.0,,,,,,,,,,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,4314,0W1,2.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,"King, Carie S",,,,,,cxl085200,carie king
CRIM,1301,001,3.0,6.0,6.0,3.0,6.0,1.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,6.0,,"Manuel, Samantha A",,,,,,tmb021000,timothy bray
CRIM,1301,0W1,6.0,17.0,13.0,3.0,20.0,8.0,,15.0,3.0,,5.0,,7.0,,,,2.0,,"Harris, Michelle N","Karmakar, Anasuya",,,,,gxc097120,galia cohen
CRIM,1307,001,,25.0,22.0,18.0,16.0,16.0,8.0,3.0,6.0,2.0,2.0,,3.0,,,,,,"Krajewski, Andrew T","Wang, Wenyi",,,,,dpb062000,denise boots
CRIM,1307,501,,3.0,2.0,1.0,2.0,,2.0,,,,,,2.0,,,,,,"Getty, Ryan M","Wang, Wenyi",,,,,rmg075000,
CRIM,1307,0W1,13.0,16.0,12.0,10.0,9.0,7.0,3.0,3.0,1.0,2.0,,,4.0,,,,2.0,,"Vasquez, Arthur G","Mcchriston, Marvin",,,,,tvk071000,tomislav kovandzic
CRIM,2306,0W1,26.0,16.0,13.0,4.0,,1.0,,,1.0,,,,,,,,,,"Hull, Kerrie Ann",,,,,,jxp172430,
CRIM,2313,0W1,,14.0,1.0,3.0,12.0,4.0,5.0,1.0,3.0,1.0,2.0,,,,,,4.0,,"Escobedo, Allison E",,,,,,rwt092000,robert taylor
CRIM,2316,001,,22.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,"Burton, Alexander","Puddy, Haley N",,,,,peo091000,elmer polk
CRIM,2317,0W1,14.0,14.0,,6.0,2.0,1.0,2.0,1.0,,1.0,,,2.0,,,,,,"Rodriguez, Diana C",,,,,,peo091000,elmer polk
