Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
MKT,6301,504,,9,11,16,7,3,,,,,,,,,,12,0,"Jain, Sanjay","Bhujbal, Karan",,,,,sxj164830,sanjay jain
MKT,6301,GW1,,12,7,3,1,,,,,,,,,,,,1,"Albrecht, Maria",,,,,,mxa180037,maria albrecht
MKT,6301,GW2,,12,11,1,,,,,,,,,1,,,,1,"Albrecht, Maria",,,,,,mxa180037,maria albrecht
MKT,6309,501,,10,3,11,6,,4,,,,,,,,,10,3,"Rajaratnam, Daniel",,,,,,aprasad,ashutosh prasad
MKT,6310,0W1,,13,11,12,6,1,,,,,,,,,,6,1,"Biswas, Abhijit","Kawatra, Tamanna","Deniskin, Viacheslav",,,,axb019100,abhijit biswas
MKT,6321,0W1,,20,6,6,10,,1,,,,,,,,,5,1,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,6330,0W1,,7,3,7,7,1,,,,,,,2,,,14,0,"Biswas, Abhijit","Kawatra, Tamanna",,,,,axb019100,abhijit biswas
MKT,6332,501,,9,6,9,4,4,,2,,,,,,,,13,1,"Biswas, Abhijit","Deniskin, Viacheslav","Kawatra, Tamanna",,,,axb019100,abhijit biswas
MKT,6337,002,,4,1,1,2,,,,,,,,,,,3,0,"Murthi, B P","Alavi, Seyyedeh Soogand",,,,,murthi,b p murthi
MKT,6337,003,,3,1,6,1,,,,,,,,,,,2,0,"Murthi, B P","Lim, Taewook",,,,,murthi,b p murthi
MKT,6337,501,,3,2,1,1,,,,,,,,,,,3,0,"Tehrani, Shervin S","Lim, Taewook","Bagheri Tirtashi, Ali",,,,mxg153330,mike grigsby
MKT,6338,501,,10,4,,,,1,,,,,,,,,2,0,"Narayan, Ravishankar L","Jagtap, Himanshu S",,,,,rln130030,ravishankar narayan
MKT,6339,501,,10,10,4,2,2,,,,,,,,,,3,0,"Subramanian, Upender","Alavi, Seyyedeh Soogand",,,,,uxs092000,upender subramanian
MKT,6352,001,,30,8,8,2,,,,,,,,,,,9,1,"Tirone, Guido",,,,,,gxt170001,guido tirone
MKT,6352,501,,12,,2,2,,,1,,,,,,,,4,2,"Tirone, Guido",,,,,,jxf172130,
MKT,6353,501,,5,3,,8,,,,,,,,,,,6,0,"Kumar, Nanda","Bagheri Tirtashi, Ali",,,,,nkumar,nanda kumar
MSEN,3302,001,,1,3,3,1,,,,,,,,,3,,,1,"Auciello, Orlando H",,,,,,oha120030,orlando auciello
MSEN,5360,0W1,,1,,1,6,3,,1,,,,,,,,,0,"Wallace, Robert M","Chuang, Ping-Ju",,,,,rmw031000,robert wallace
MSEN,6324,001,,2,2,4,3,1,,1,,,,,,,,,0,"Cho, Kyeongjae","Conlin, Patrick R",,,,,wxv101020,william vandenberghe
MSEN,6362,001,,5,3,2,,,,,,,,,,,,,0,"Kim, Moon J","Kwon, Sunah",,,,,mjk034000,
MSEN,6383,001,,5,4,2,,,,,,,,,,,,,0,"Kim, Jiyoung","Mohan, Jaidah",,,,,jxk041000,
MUSI,1306,001,47,2,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,,cxw164530,chris widomski
MUSI,1306,002,21,10,,3,2,,,3,,,,,2,7,1,,0,"Bennett, Rodger",,,,,,cxw164530,chris widomski
MUSI,1306,003,1,2,,,1,,,,,,1,,5,1,3,,1,"Gerard, Lori A","Payne, Nicholas A",,,,,ljs130230,linda salisbury
MUSI,1306,0W1,17,15,,4,5,2,1,1,1,,,,,1,,,1,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury
MUSI,1306,0W2,11,18,,2,5,3,,1,,,,,3,3,1,,2,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury
MUSI,1306,0W3,,7,5,6,4,1,,,1,1,,,3,13,1,,6,"Palant, Jonathan",,,,,,jxp170230,jonathan palant
MUSI,1306,501,33,4,4,1,1,,,,,,,1,3,2,,,0,"Wilder, James E",,,,,,jew042000,james wilder
MUSI,2113,501,,13,,,,,,,,,,,,,,,1,"Gerard, Lori A",,,,,,lag091020,lori gerard
MUSI,2127,0H2,,10,1,,,,,,,,,,,,1,,0,"Palant, Jonathan",,,,,,jxp170230,jonathan palant
MUSI,2315,002,9,3,1,,2,,,,,,,,1,1,,,1,"Wilder, James E",,,,,,jxh048000,
MUSI,2317,001,2,4,1,,,1,,,,,,,,,,,2,"Medrick, Mary A",,,,,,mam017200,mary medrick
MUSI,2317,002,2,11,1,,,1,,,,,,,1,,,,3,"Medrick, Mary A",,,,,,mam017200,mary medrick
MUSI,2319,001,,9,2,,,,,1,,,,,1,,,,0,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin
MUSI,2321,0W1,,49,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,,exj180003,eric jones
MUSI,2322,001,1,1,2,,1,2,1,,,,,,5,1,,,1,"Gerard, Lori A","Payne, Nicholas A",,,,,lag091020,lori gerard
MUSI,2322,002,5,5,,4,4,,1,,,,,,3,4,3,,1,"Bennett, Rodger",,,,,,rxb180025,rodger bennett
MUSI,2325,001,,10,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,,wkh150030,william hughes
MUSI,2328,001,6,2,,1,2,,,,,,,,3,,1,,3,"Bennett, Rodger",,,,,,mjm031000,michael mcvay
MUSI,2328,002,,4,1,2,2,,,,1,,,,1,2,,,0,"Ming, Adron",,,,,,mjm031000,michael mcvay
MUSI,3122,001,11,,,,,,,,,,,,,,,,0,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury
MUSI,3322,001,4,11,3,5,1,1,1,1,1,,,,1,,,,1,"Evans, Kathryn C",,,,,,kcevans,kathryn evans
MUSI,3325,001,8,2,2,2,1,,2,,,,,,,,,,1,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin
MUSI,3382,001,,9,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,,wkh150030,william hughes
MUSI,3389,001,5,5,,,,,,,,,,,,,,,0,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin
MUSI,4112,001,,13,,,,,,,,,,,,,,,1,"Rodriguez, Robert X",,,,,,rxr014610,robert rodriguez
MUSI,4116,001,5,5,,,,,,,,,,,,,,,0,"Madriguera, Enric F",,,,,,efm011000,
MUSI,4118,501,,23,,,,,,,,,,,,,,,1,"Ming, Adron",,,,,,axm167231,adron ming
MUSI,4120,501,,25,,,,,,,,,,,,,,,0,"Hustis, Gregory J",,,,,,gjh120030,
MUSI,4185,0H1,,18,,,,,,,,,,,,,,,0,"Palant, Jonathan",,,,,,jxp170230,jonathan palant
MUSI,4348,001,4,5,1,,1,3,,,,,,,,1,,,1,"Medrick, Mary A",,,,,,mam017200,mary medrick
NATS,2333,001,16,8,1,1,2,,,,1,,,,,,,,1,"Taylor, Stephanie M","Neeley, Tessa M",,,,,smt031000,stephanie taylor
NATS,2333,HN1,15,2,,,,,,,,,,,,,,,0,"Taylor, Stephanie M","Neeley, Tessa M",,,,,smt031000,stephanie taylor
