Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
HCS,7311,001,,5,5,3,,,,,,,,,,,,,,,"Nelson Taylor, Jackie A",,,,,,jan110030,jackie nelson
HCS,7324,001,,12,,,,,,,,,,,,,,,,,"Evans, Julia L",,,,,,jle130030,julia evans
HCS,7343,001,,6,3,,2,,,,,,,,,,,,,,"Thompson, Lucien T",,,,,,tres,lucien thompson
HCS,7355,003,,8,3,2,1,,1,,,,,,,,,,,,"Warren, Stacie",,,,,,kmr082000,karen rodrigue
HCS,7355,005,,5,4,3,2,,,,,,,,,,1,,,,"Kent, Jerillyn",,,,,,sxw220017,stacie warren
HDCD,6316,001,,12,,,1,,,,,,,,,,,,,,"Stankovic-Ramirez, Zlata",,,,,,dme061000,donna ewing
HDCD,6320,001,,11,,,2,,,,,,,,,,,,,,"Grant, Meridith G",,,,,,sch052000,shayla holub
HDCD,6395,501,,11,,,,,,,,,,,,,,,,,"Capili, Conrad R",,,,,,cab018010,
HDCD,6V20,501,,,,,,,,,,,,,,,,,,10,"Stankovic-Ramirez, Zlata",,,,,,zxs230015,zlata stankovic ramirez
HIST,1301,501,4,19,3,4,6,1,1,2,,,,,,,,,,,"Pettengill, Ryan S",,,,,,kjv062000,keith volanto
HIST,1302,001,25,59,71,24,16,14,8,3,3,4,2,,7,,,,1,,"Schulze, Jeffrey M","Shows, Gregory S","Atman, Sabri","Akhighu, Odegua M","Hill, Travis B",,ldb082000,lora burnett
HIST,2301,001,4,9,25,30,31,29,15,15,16,9,9,7,17,,,,12,,"Schulze, Jeffrey M","Turner, Joey A","Vecchio, Anthony","Sampson, Eric","Armstrong, Jennifer J",,kjv062000,keith volanto
HIST,2301,002,5,9,1,2,3,3,,,1,,,1,,,,,,,"Stewart, Whitney N",,,,,,wxs160630,whitney stewart
HIST,2330,001,10,43,31,5,46,17,5,25,12,1,10,9,13,,1,,9,,"Flippen, John B","Li, Ang","Seidl-Staley, Ash J","Leon Dubon, Saul V","Brown, Derek W",,channell,david channell
HIST,2341,001,,4,11,10,10,10,3,4,2,2,1,,10,,,,1,,"Farmer, J Michael",,,,,,jmf073000,michael farmer
HIST,2341,HN1,,13,3,2,1,,,,1,,,,,,,,,,"Farmer, J Michael",,,,,,jmf073000,michael farmer
HIST,2350,001,,13,3,2,6,2,1,2,3,,2,,3,,,,2,,"Rankin, Monica A",,,,,,mar046000,monica rankin
HIST,2360,501,,1,1,5,2,,,,,1,,,2,,,,1,,"Wilson, Michael L",,,,,,mwilson,michael wilson
HIST,2381,001,6,85,28,21,12,7,1,2,2,2,1,3,5,,,,1,,"Ring, Natalie J","Gee, Taylor N","Rufino, Maria E","Murphy, Trisha",,,njr041000,natalie ring
HIST,2384,001,41,127,25,9,15,4,2,8,1,1,1,1,2,,,,2,,"Fischer, Anne G","Gagnet, Coco","Lakhani, Brenda L","Ford, Angela","Edwards, Jeffery G",,amh150930,annelise heinz
HIST,3301,001,1,7,1,2,,1,1,1,,,,,1,,,,,,"Hill, Kimberly D",,,,,,jmf073000,michael farmer
HIST,3307,0W1,1,4,13,6,5,,1,,,,,,,,,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister
HIST,3328,002,6,,2,2,1,3,1,,,,,,,,,,,,"Tsou, Jonathan Y",,,,,,jxt220028,jonathan tsou
HIST,3337,001,,15,,1,9,,,1,,,,,,,,,,,"Channell, David F","Amato, Lawrence A",,,,,channell,david channell
HIST,3340,501,1,2,2,2,6,,,,,,,,,,,,,,"Stewart, Whitney N",,,,,,wxs160630,whitney stewart
HIST,3350,001,2,5,5,1,1,1,,1,,,,,,,,,,,"Li, En",,,,,,exl230012,en li
HIST,3350,003,,10,2,,2,1,,,,,,,2,,,,,,"Channell, David F","Jakobsson, Pia K",,,,,channell,david channell
HIST,3350,0S1,,24,,,,,,,,,,,,,,,,,"Admiral, Rosemary G",,,,,,rxa170011,rosemary admiral
HIST,3364,001,1,4,1,,,1,,3,,,,,,,,,1,,"Wright, Ben",,,,,,bxw151330,ben wright
HIST,3376,001,,1,2,2,3,2,,,,,,,2,,,,,,"Wickberg, Daniel B",,,,,,wickberg,daniel wickberg
HIST,3395,001,2,2,3,2,2,1,,,,,,1,2,,,,,,"Schulze, Jeffrey M",,,,,,jxs072200,jeffrey schulze
HIST,4358,001,2,4,1,1,,,,,,,,,2,,,,,,"Li, En",,,,,,jmf073000,michael farmer
HIST,4358,501,1,1,1,3,1,1,,2,,,2,,2,,,,2,,"Farmer, J Michael",,,,,,jmf073000,michael farmer
HIST,4359,001,,14,1,,1,1,,,,,,,1,,,,1,,"Rankin, Monica A",,,,,,sdv071000,monica rankin
HIST,4378,001,,4,3,3,1,1,,,,,,,,,,,1,,"Ring, Natalie J",,,,,,amh150930,annelise heinz
HIST,4388,501,3,6,2,2,1,,,1,,,,,,,,,,,"Pfister, Debra H",,,,,,dhpf,debra pfister
HIST,4390,001,,5,4,3,,3,1,,,,,,3,,,,,,"Wickberg, Daniel B",,,,,,mwilson,michael wilson
HIST,6320,001,,8,,1,,,,1,,,,,,,,,,,"Wright, Ben",,,,,,bxw151330,ben wright
HIST,6342,0W1,,9,,,,,,,,,,,,,3,,,,"Roemer, Nils H",,,,,,nhr061000,nils roemer
HIST,6344,001,,9,1,1,,,,,,,,,,,,,,,"Patterson, David A",,,,,,dxp103120,david patterson
HLTH,1100,001,,2,7,16,29,46,31,23,22,12,21,,5,,,,5,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,1301,0W1,,1,8,4,1,3,,1,1,1,,,2,,,,1,,"Baetge, Claire",,,,,,cxb170330,claire baetge
HLTH,1301,0W2,,6,9,4,3,4,4,1,1,,1,1,2,,,,,,"Baetge, Claire",,,,,,cxb170330,claire baetge
HLTH,1322,0W1,,29,,1,7,,2,,,,,,,,,,,,"Mcbride, Rachael L",,,,,,lnd092000,lora day
HLTH,1322,0W2,,33,,2,1,,1,1,,,,,,,,,,,"Mcbride, Rachael L",,,,,,lnd092000,lora day
HLTH,3101,0W1,,138,,,10,,,1,,,1,,,,,,,,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W2,,132,,,13,,,1,,,,,,,,,,,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W3,,65,,,5,,,1,,,1,,1,,,,,,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W4,,43,,,3,,,3,,,1,,,,,,,,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3301,001,,2,4,3,2,6,6,3,3,2,1,,3,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,3305,001,,5,3,4,2,2,,1,,,1,1,,,,,,,"Stark, Azadeh T",,,,,,kab019000,kathleen byrnes
HLTH,3305,002,1,3,3,2,4,4,,,,,,,,,,,,,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,3305,003,6,11,20,11,7,5,2,1,1,,,,,,1,,,,"Robb, Horace A",,,,,,ats160030,azadeh stark
HLTH,3315,001,,5,20,13,16,24,9,11,9,2,2,,1,,,,1,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,4108,001,24,9,,1,,2,1,,,,3,,,,,,,,"Rainey, Anthony D",,,,,,doyen,anthony rainey
HLTH,4304,001,1,7,40,3,1,1,,,,,,,1,,,,,,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,4304,002,,10,,,,,,,,,,,1,,,,1,,"Krawietz, Paul",,,,,,pxk210042,paul krawietz
HLTH,4304,501,,26,5,3,,,1,,,2,,,,,,,,,"Askew, Victoria",,,,,,vxa180018,victoria askew
HLTH,4305,001,2,5,9,6,7,5,,1,1,,,,,,,,,,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,4305,002,3,3,9,6,3,3,2,2,,,,,1,,,,,,"Stark, Azadeh T",,,,,,gld190001,galen dickey laprocido
HLTH,4306,001,2,1,5,7,1,5,3,2,1,2,1,,,,,,,,"Savard, Ryan R",,,,,,rrs170330,ryan savard
HLTH,4306,002,1,1,4,3,5,3,,,3,,1,1,,,,,,,"Savard, Ryan R",,,,,,rrs170330,ryan savard
HLTH,4310,0W1,21,2,6,3,,,,,,,,,1,,,,,,"Edwards, Christopher W",,,,,,cwe011000,christopher edwards
HLTH,4310,0W2,7,6,3,2,5,3,,1,,,2,,3,,,,3,,"Dornback, Sarah",,,,,,sxd220144,sarah dornback
HMGT,3301,001,15,7,12,9,3,1,3,2,,1,,,5,,,,1,,"Tesmer, Kristin M","Thakkar, Princy",,,,,fwf081000,forney fleming
HMGT,3301,002,4,3,10,10,1,6,1,1,1,,,,,,,,,,"Robb, Horace A",,,,,,jww160330,james walton
HMGT,3301,003,6,7,16,10,5,7,1,,,2,,,3,,,,,,"Tesmer, Kristin M","Thakkar, Princy",,,,,brb051000,britt berret
HMGT,3310,001,10,5,5,1,4,1,4,1,,2,,2,,,,,1,,"Tesmer, Kristin M","Thakkar, Princy",,,,,kmj063000,kristin tesmer
HMGT,3310,002,6,3,11,3,5,3,1,,,1,2,1,,,,,1,,"Tesmer, Kristin M","Thakkar, Princy",,,,,kmj063000,kristin tesmer
HMGT,3311,001,,12,,1,5,,,6,,1,2,,,,,,,,"Karnuta, Daniel","Kim, Jihu",,,,,axb149330,anindita bardhan
HMGT,3311,002,,4,,1,6,,,3,,,1,,,,,,,,"Karnuta, Daniel","Kim, Jihu",,,,,axb149330,anindita bardhan
HMGT,3320,002,,11,,1,7,,,5,,,1,,,,,,,,"Karnuta, Daniel","Kim, Jihu",,,,,dxk173030,daniel karnuta
HMGT,4321,001,1,17,,5,22,2,1,3,1,,,,,,,,,,"Nedbal, Joseph","Dhande, Pratik V",,,,,kak130030,
HMGT,4395,001,5,15,9,3,,,,1,,,,,,,,,,,"Kheirandish, Ali",,,,,,brb051000,britt berret
HMGT,4V90,093,,,,,,,,,,,,,,11,,,,,"Tesmer, Kristin M",,,,,,brb051000,britt berret
HMGT,6310,AW1,,10,4,,,3,,,,,,,,,,,,,"Abbaszadegan, Hamed",,,,,,,hamed abbaszadegan
HMGT,6311,0W1,,10,,,4,,,,,,,,,,,,,,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta
HMGT,6320,0W1,,52,,,6,,,2,,,,,,,,,,,"Thurgood, Keith L","Song, You-Xiang","Thakkar, Princy",,,,fwf081000,forney fleming
HMGT,6320,0W2,,47,,,12,,,,,,,,,,,,,,"Thurgood, Keith L","Thakkar, Princy","Song, You-Xiang",,,,klt160130,keith thurgood
HMGT,6320,0W3,,53,,,6,,,,,,,,,,,,,,"Thurgood, Keith L","Song, You-Xiang","Thakkar, Princy",,,,klt160130,keith thurgood
HMGT,6320,501,,36,,,6,,,,,,,,,,,,,,"Bryan, Mary C",,,,,,fwf081000,forney fleming
HMGT,6321,0W1,,,2,5,3,5,2,2,,,,,4,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan
HMGT,6323,0W1,,13,5,9,2,,,,,,,,,,,,1,,"Ayvaci, Mehmet U","Yan, Zhen",,,,,kak130030,
HMGT,6325,501,,6,5,3,3,,,,,,,,,,,,,,"Wang, Guihua","Thiruppathy, Balaji",,,,,tgs170130,timothy stephens
HMGT,6327,501,,23,,1,3,,,,,,,,,,,,,,"Stephens, Timothy G",,,,,,bardhan,indranil bardhan
HMGT,6330,0W1,,11,5,5,3,,,,,,,,,,,,1,,"Drummond, Jeffery P",,,,,,kmj063000,kristin tesmer
HMGT,6331,501,,18,,,5,,,,,,,,,,,,,,"Malaise, Michael",,,,,,mhm130430,michael malaise
HMGT,6332,0W1,,8,3,6,4,7,6,3,,,,,4,,,,,,"Ramanathan, Kannan","Vernekar, Hitali","Duraphe, Shreyas",,,,kxr087000,kannan ramanathan
HMGT,6332,CH1,,16,5,,,,,,,,,,,,,,,,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan
HMGT,6406,AH1,,36,,,,,,,,,,,,,,,4,,"Taylor, Donald E",,,,,,det190000,donald taylor
HMGT,6408,AH1,,34,1,,,,,,,,,,,,,,3,,"Taylor, Donald E","Convery, Paul",,,,,det190000,donald taylor
HMGT,6410,AH6,,14,2,2,,,,,,,,,,,,,1,,"Convery, Paul","Kaiser, Robert C",,,,,,paul convery
HMGT,6V99,AH6,,14,1,,1,,,,,,,,,,,,1,,"Tesmer, Kristin M","Kaiser, Robert C",,,,,kmj063000,kristin tesmer
HONS,3102,HN1,,13,,,,,,,,,1,,,,,,,,"Towner, Theresa M",,,,,,tmtowner,theresa towner
HONS,3103,HN1,3,7,2,,,,,,,,,,,,,,,,"Rippel, Scott A","Thompson, Christina M",,,,,rippel,scott rippel
HONS,3104,HN1,5,8,1,1,,,,,,,,,,,,,,,"Dow, Douglas C",,,,,,dougdow,douglas dow
HONS,3108,HN1,,12,,,,,,1,,,,,,,,,,,"Prakash, Ravi",,,,,,ravip,ravi prakash
HONS,3110,HN1,,13,,,,1,,,,,,,,,,,,,"LaDow, Eva S","Dow, Douglas C","Skinner, Donal C",,,,esl130130,eva ladow
HONS,3111,HN1,4,7,1,1,,,,,,,,,1,,,,,,"Thompson, Christina M",,,,,,cmt120030,christina thompson
HONS,3116,HN1,,14,,1,,,,,,,,,,,,,,,"Murchison, David F",,,,,,dfm100020,david murchison
HONS,3118,HN1,4,6,4,,,,,,,,,,,,,,1,,"Wilson, Michael L",,,,,,mwilson,michael wilson
HONS,3199,HN1,14,,,,,,,,,,,,,,,,,,"Skinner, Donal C",,,,,,harpham,edward harpham
HONS,3199,HN2,,14,,,,,,,,,,,,,,,,,"Stefan, Mihaela C",,,,,,dougdow,douglas dow
HONS,3199,HN3,5,3,,,2,,,,,,1,,1,,,,,,"Amato, Lawrence A",,,,,,ravip,ravi prakash
HONS,3199,HN5,,13,,,,,,1,,,,,,,,,,,"Nguyen, Josef D",,,,,,axp116030,
HONS,3199,HN7,11,,2,,,,,,,,,,,,,,,,"Murphy, Jessica C",,,,,,jmw087000,jillian duquaine watson
HONS,3199,HN8,,12,,,,,,,,,,,,,,,,,"Dieckmann, Gregg R",,,,,,tlb056000,thomas brunell
HONS,3199,HN9,,14,,,,,,,,,1,,,,,,,,"Krajewski, Andrew T",,,,,,ejk018000,
HONS,3V00,HN1,19,,,,,,,,,,,,,,,,,,"Skinner, Donal C",,,,,,dcs220007,
HONS,3V00,HS1,4,13,,,,,,,,,,,,,,,,,"Skinner, Donal C",,,,,,dcs220007,
IMS,3310,001,1,16,5,9,20,1,3,3,,2,,,,,,,,,"Henderson, Thomas C",,,,,,jes025000,jane salk
IMS,3310,002,1,6,6,16,10,5,8,4,2,1,,,2,,,,,,"Woldu, Habte G","Varghese, Sijo M",,,,,txh093000,tom henderson
IMS,3310,003,,5,3,9,11,7,15,4,7,2,,1,,,,,,,"Woldu, Habte G","Varghese, Sijo M",,,,,cxw141430,
IMS,3310,004,,25,26,7,6,1,,,,,,,,,,,,,"Wang, Jiyu",,,,,,wolduh,habte woldu
IMS,3310,005,,4,14,11,9,13,2,1,5,,,1,3,,,,,,"Skuza, Agnieszka","Kulkarni, Shraddha G",,,,,wolduh,habte woldu
IMS,3310,006,14,33,9,3,3,,,,,,,,1,,,,,,"Garg, Suyash",,,,,,hxz120930,hubert zydorek
IMS,3310,007,,26,17,12,7,1,,,,,,,,,,,,,"Shen, Jia",,,,,,hxz120930,hubert zydorek
IMS,3310,008,1,26,9,14,6,4,2,2,,,1,,,,,,,,"Zydorek, Hubert","Khopade, Manasi Sanjay",,,,,hxz120930,hubert zydorek
IMS,3310,009,,16,14,9,12,4,5,4,,,,,,,,,,,"Liu, Yilin",,,,,,txh093000,tom henderson
IMS,3310,010,2,19,1,9,17,1,4,4,,2,3,,2,,,,1,,"Henderson, Thomas C",,,,,,xxb150330,xiaoou bai
IMS,3310,011,,3,9,15,21,8,4,1,,,,1,1,,,,,,"Tsang, Wing K","Jafari Gorizi, Amirsalar",,,,,xxb150330,xiaoou bai
IMS,3310,501,2,6,3,5,17,2,11,1,,4,5,,2,,,,1,,"Henderson, Thomas C",,,,,,xxl133730,
IMS,3310,502,,5,11,16,16,6,4,2,,,,,1,,,,,,"Tsang, Wing K","Jafari Gorizi, Amirsalar",,,,,bxp171930,
IMS,3V93,0S1,,15,1,,,,,,,,,,,,,,,,"Zydorek, Hubert",,,,,,hxz120930,hubert zydorek
IMS,3V94,0S1,,8,2,1,,,,,,,,,,,,,,,"Musekura, Celestin","Woldu, Habte G","Varghese, Sijo M",,,,wolduh,habte woldu
IMS,4330,001,,4,5,6,8,7,3,3,1,,,,,,,,1,,"Zydorek, Hubert","Khopade, Manasi Sanjay",,,,,hxz120930,hubert zydorek
IMS,4335,501,,1,18,13,12,8,,,,,,,,,,,2,,"Wright, Robert G","Fickel, Mary","Chelakalapally, Srikesh K","Ojha, Dhwani Bakulkumar",,,rgw091000,robert wright
IMS,4350,001,2,16,,,,,,,,,1,,,,,,,,"Zydorek, Hubert","Khopade, Manasi Sanjay",,,,,hxz120930,hubert zydorek
IMS,4373,501,,6,12,10,6,3,1,1,1,,,,,,,,,,"Zydorek, Hubert","Khopade, Manasi Sanjay",,,,,sxl029100,
IMS,6254,XH1,,20,,,,,,,,,,,,,,,,,"Barden, John P",,,,,,jpb063000,john barden
IMS,6304,0W1,,11,17,17,5,,1,1,,,,,1,,,,,,"Woldu, Habte G","Nidadavolu, Siri Chandana",,,,,wolduh,habte woldu
IMS,6304,501,,5,5,10,10,4,,1,,,,,,,,,1,,"Woldu, Habte G","Nidadavolu, Siri Chandana",,,,,wolduh,habte woldu
IMS,6304,XH1,,13,3,3,1,,,,,,,,,,,,,,"Kiser, Stephen L",,,,,,slk012100,stephen kiser
IMS,6345,GW1,,1,6,1,10,3,,1,,,,,,,,,,,"Solomon, Lawrence N",,,,,,,lawrence solomon
IMS,6365,0W1,,17,6,18,8,1,,,,,,,,,,,1,,"Woldu, Habte G","Nidadavolu, Siri Chandana",,,,,wolduh,habte woldu
IMS,6365,AW1,,13,,,,,,,,,,,,,,,,,"Dowse, Eileen",,,,,,,eileen dowse
IMS,6365,CW1,,23,2,3,,,,,,,,,,,,,,,"Woldu, Habte G","Nidadavolu, Siri Chandana",,,,,wolduh,habte woldu
IMS,6381,5W1,,5,3,2,1,2,,,,,,,,,,,,,"Skuza, Agnieszka","Kulkarni, Shraddha G",,,,,axo027000,agnieszka olsztynska
IMS,6V92,0S1,,23,7,1,,,,,,,,,,,1,,,,"Shatz, Lisa B",,,,,,wolduh,habte woldu
IPEC,4376,001,2,7,,1,,,,,,,,,,,,,,,"Torno, Randell",,,,,,mstewart,marianne stewart
IPEC,4396,002,2,6,3,,,,,,,,,,,,,,,,"Hanson-Defusco, Jessica E","Singh, Sonali",,,,,axk124331,alisha kim
ISIS,3312,001,,4,,2,3,,,2,,1,,,4,,,,2,,"Wissinger, Tonja",,,,,,twissin,tonja wissinger
ISIS,3334,001,5,,2,2,,2,,,,,,,1,,,,1,,"Cropps, Torrie","Castillo, Florence",,,,,nxp174730,neall pogue
ISIS,3335,0W1,1,3,11,1,6,4,,2,2,,,,1,,,,,,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa
ISIS,4303,001,,3,3,3,3,1,,,,,,,,,,,,,"Werhnyak, Larissa",,,,,,kwg041000,kyle graves
ISIS,4310,001,,27,,,1,,,,,,,,,,,,,,"Aubrey, Lea E",,,,,,lec110030,lea aubrey
ISIS,4V89,001,9,1,2,2,3,,,,,,,,,,,,,,"Hammonds, Kyle",,,,,,lxw163630,larissa werhnyak
ISIS,4V89,002,12,7,3,,2,,,,,,,,,,,,,,"Lusk, Marc L",,,,,,lec110030,lea aubrey
ISNS,2359,001,1,14,9,3,3,1,1,2,1,,,,,,,,,,"Griffin, William R","Putri, Gabriella E",,,,,griffin,william griffin
ISNS,2359,0W1,238,38,31,10,8,9,9,9,10,2,2,3,13,,,,3,,"Pirouz, Steven","Pujana, Ignacio","Huang, Chongpeng",,,,pxs077000,prabin shilpakar
ISNS,2359,0W2,166,28,34,18,10,14,5,4,4,4,3,,9,,1,,2,,"Pirouz, Steven","Pujana, Ignacio","Huang, Chongpeng",,,,pxs077000,prabin shilpakar
ISNS,2366,001,,3,5,,5,1,1,1,,,1,,,,,,,,"McCauley, Steven",,,,,,sxm165131,steven mccauley
ISNS,2367,0W1,134,130,35,11,33,17,4,7,11,2,2,5,5,,,,2,,"Pujana, Ignacio","Adeyemi, Oluwaseun",,,,,pujana,ignacio pujana
ISNS,2367,0W2,114,129,50,20,34,15,3,5,8,3,2,3,10,,,,1,,"Pujana, Ignacio","Adeyemi, Oluwaseun",,,,,pujana,ignacio pujana
ISNS,2368,001,,6,8,6,7,11,1,3,8,,3,,4,,,,,,"McCauley, Steven","Palos, Rylee K",,,,,sxm165131,steven mccauley
ISNS,3373,001,1,4,2,4,4,1,1,3,,1,,,1,,,,1,,"Khan, Amena L",,,,,,jsm019600,james mcconnell
ITSS,3300,001,1,7,18,8,19,5,1,3,,,1,,1,,,,,,"Short, Kevin P","Kalakonda, Mounika",,,,,rxr062000,richard reed
ITSS,3300,002,,7,10,11,9,6,6,3,3,3,2,1,,,,,3,,"Shrivastava, Prakash C","Merchant, Zainab Qaid",,,,,msavoie,michael savoie
ITSS,3300,003,,26,,,24,,,8,,,1,,4,,,,2,,"Bose, Ranavir",,,,,,msavoie,michael savoie
ITSS,3300,004,,9,12,6,9,10,6,2,1,1,,1,2,,,,4,,"Shrivastava, Prakash C","Merchant, Zainab Qaid",,,,,gxs122530,geng sun
ITSS,3300,005,5,15,7,11,9,4,6,5,,1,1,1,,,,,,,"Liu, Yihong",,,,,,jas076100,james scott
ITSS,3300,007,,24,,,28,,,5,,,3,,2,,,,1,,"Bose, Ranavir",,,,,,cxm173630,carlos martinez
ITSS,3300,008,,17,10,9,12,5,4,3,,,1,,1,,,,2,,"Hansen, Atanas Y","Azadjoutabari, Farhad",,,,,cxb121930,
ITSS,3300,501,6,5,7,8,13,8,9,2,,,1,,4,,,,,,"Young, John G","Waghadkar, Ankita R",,,,,cxm173630,carlos martinez
ITSS,3300,502,1,2,5,5,14,13,4,4,3,5,4,2,3,,,,,,"Neal, Angela","Boda, Saandeep",,,,,kps170330,kevin short
ITSS,3300,503,,11,9,13,11,6,3,3,2,2,1,,1,,,,2,,"Hansen, Atanas Y","Azadjoutabari, Farhad",,,,,msavoie,michael savoie
ITSS,3300,504,1,10,13,4,11,4,1,4,,2,1,,4,,,,1,,"Scott, James","Gullapalli, Lokesh",,,,,jgy190000,john young
ITSS,3300,505,,20,,,21,,,6,,,6,,8,,,,1,,"Bose, Ranavir",,,,,,aan052000,angela neal
ITSS,3300,506,,33,8,7,6,5,2,1,2,,,1,,,,,,,"Owens, Sean M","Boda, Saandeep",,,,,smo150330,sean owens
ITSS,3300,507,,3,23,14,15,1,1,2,1,2,,,1,,,,2,,"Bodeker, Alison J","Chandnani, Gitika Ramesh",,,,,ajb190003,alison bodeker
ITSS,3300,508,7,1,8,6,5,9,7,3,5,4,2,,6,,,,,,"Ceverha, Paul W","Gupta, Shubhrata",,,,,ajb190003,alison bodeker
ITSS,3300,HON,1,21,17,7,10,,,,,,1,,,,,,,,"Short, Kevin P","Kalakonda, Mounika",,,,,dmo130130,dawn owens
ITSS,3311,001,,11,15,10,8,12,5,,,,,,1,,,,,,"Xie, Si",,,,,,nxs045000,nassim sohaee
ITSS,3311,002,21,15,9,7,2,5,1,4,,,,,,,,,,,"Sun, Kai",,,,,,pxn173330,priya narayanasami
ITSS,3311,003,24,15,9,5,3,1,,,1,1,,3,,,,,1,,"Aksoy, Ozgur",,,,,,dxs121230,danish saifee
ITSS,3311,004,2,4,10,11,11,7,3,2,2,,,,1,,,,,,"Franson, Robert","Laghate, Priyanka Shirish",,,,,mmt150230,robert franson
ITSS,3311,0W1,,12,7,8,9,11,5,1,,,1,,,,,,1,,"Short, Kevin P","Gupta, Shubhrata",,,,,nxs045000,nassim sohaee
ITSS,3311,501,7,,12,18,16,10,,,1,,1,,,,,,,,"Khan, Masudal H","Laghate, Priyanka Shirish",,,,,sxs180206,srimathi srinivasan
ITSS,3311,502,,5,7,11,4,11,6,7,,,,,6,,,,4,,"Franson, Robert","Laghate, Priyanka Shirish",,,,,gxs122530,geng sun
ITSS,3312,001,3,34,10,3,5,1,1,,,1,,,2,,,,,,"Luo, Ning",,,,,,yxk130930,yeongin kim
ITSS,3312,501,5,28,4,4,6,1,2,5,,,1,,,,,,1,,"Zhao, Zehan",,,,,,sxt167730,sunela thomas
ITSS,3390,001,1,7,12,8,7,5,4,3,4,1,,1,1,,,,2,,"Neal, Angela","Boda, Saandeep",,,,,vxa081000,vivek arora
ITSS,4090,001,,,,,,,,,,,,,,13,,,,,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
ITSS,4090,091,,,,,,,,,,,,,,41,,1,,,"Stephens, Timothy G",,,,,,bxk162230,timothy stephens
ITSS,4300,001,,22,11,5,7,8,2,2,1,1,,1,,,,,,,"Aria, Reza","Sirsat, Disha",,,,,dmo130130,dawn owens
ITSS,4300,003,2,2,11,10,10,6,5,1,4,,,,2,,,,1,,"Scott, James","Gullapalli, Lokesh",,,,,vxj220020,
ITSS,4300,501,,15,15,9,13,2,6,1,,1,,,,,,,,,"Aria, Reza","Sirsat, Disha",,,,,dmo130130,dawn owens
ITSS,4300,502,2,8,6,12,8,8,1,2,1,1,,1,2,,,,2,,"Scott, James","Gullapalli, Lokesh",,,,,rxa230057,reza aria
ITSS,4301,501,1,2,3,2,1,2,2,1,,,,,,,,,1,,"Hagen, John","Batchala, Shashank Prapoorna",,,,,jch013200,john hagen
ITSS,4330,001,3,4,9,9,8,5,2,2,1,,1,,,,,,2,,"Hanifiafshar, Sharmin","Azadjoutabari, Farhad",,,,,dmo130130,dawn owens
ITSS,4330,002,3,3,10,10,19,5,2,6,,,,,1,,,,1,,"Hanifiafshar, Sharmin","Azadjoutabari, Farhad",,,,,txk123530,taimur khan
ITSS,4330,003,,7,7,7,5,3,,3,1,,,,2,,,,2,,"Zhu, Lijun","Laghate, Priyanka Shirish",,,,,lxz240002,
ITSS,4330,501,3,6,9,11,12,8,6,6,,,,,1,,,,,,"Khan, Taimur A","Chilukuri, Dheeraj R",,,,,sxt167730,sunela thomas
ITSS,4340,001,,6,,7,17,2,4,5,1,1,1,,1,1,,,,,"Thompson, Luell O","Krovvidi, Sri Sai Satya Srinivas",,,,,axm179731,anup maheshwari
ITSS,4351,001,,34,9,7,9,4,,,,,,,,,,,1,,"Stephens, Timothy G","Dogra, Abhay",,,,,jdb101000,judd bradbury
ITSS,4351,002,,7,14,18,10,11,1,1,1,,,,1,,,,,,"Pandian, Thiru","Ratan, Vikram",,,,,txp190010,thiru pandian
ITSS,4351,501,,4,7,22,13,2,1,,1,,,,,,,,,,"Pandian, Thiru","Ratan, Vikram",,,,,gxs150130,gaurav shekhar
ITSS,4351,502,14,17,8,7,2,1,,2,1,,,1,1,,,,,,"Baig, Juveria I","Ratan, Vikram",,,,,gxs150130,gaurav shekhar
ITSS,4352,001,,1,8,13,20,13,2,4,3,,,,,,,,,,"Maru, Vatsal K","Boggarapu, Rajarshi",,,,,jdb101000,judd bradbury
ITSS,4352,002,,1,4,15,18,11,4,5,2,,1,,1,,,,1,,"Maru, Vatsal K","Boggarapu, Rajarshi",,,,,axm078200,amit mehra
ITSS,4352,003,,2,3,12,14,8,4,5,1,1,1,1,1,,,,1,,"Maru, Vatsal K","Boggarapu, Rajarshi",,,,,vkm220000,vatsal maru
