Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
BPS,4395,002,,50,,,,,,,,,,,,,,,,,"Parks, David",,,,,,nkp210001,naresh pandey
BPS,4395,003,4,16,14,1,8,,1,2,,,1,,,,,,,,"Goodrich, Mary Beth W","Patne, Saylee Pramod",,,,,txh093000,tom henderson
BPS,4395,004,7,24,12,1,,1,1,,,,,,,,,,,,"Kumar, Arun",,,,,,jps210007,
BPS,4395,005,1,30,5,2,12,,,,,,,,,,,,,,"Henderson, Thomas C",,,,,,txh093000,tom henderson
BPS,4395,006,4,18,24,1,3,,,,,,,,,,,,,,"Penton, Kimia",,,,,,kpenton,kimia penton
BPS,4395,007,,11,23,12,3,,,,,,,,,,,,,,"Segelhorst, Jon P",,,,,,jps210007,
BPS,4395,008,,4,6,,3,2,,,,,,,,,,,1,,"An, Constance",,,,,,goodrich,mary beth goodrich
BPS,4395,009,,39,,,9,,,2,,,,,,,,,,,"Clinton, Shaun",,,,,,sxc220228,
BPS,4395,501,21,19,8,2,,,,,,,,,,,,,,,"Kitamura, Yuko",,,,,,yxk210025,yuko kitamura
BPS,4395,502,3,9,18,2,9,3,,3,,,,,1,,,,,,"Velayudham, Senthilnatha",,,,,,nkp210001,naresh pandey
BPS,4396,001,2,10,26,4,2,1,,2,1,,,,,,,,,,"Albrecht, Maria",,,,,,mxa180037,maria albrecht
BPS,4396,002,7,23,8,6,2,1,,,1,,,,,,,,,,"Kheirandish, Ali",,,,,,axk095320,ali kheirandish
BPS,6310,0W1,,16,16,13,6,,,,,,,,,,,,1,,"Lin, Zhiang","Jiang, Rui",,,,,chasteen,larry chasteen
BPS,6310,CH1,,23,,,,,,,,,,,,,,,,,"Gustin, Jan D",,,,,,,jan gustin
BPS,6310,MBC,,14,3,,24,,,,,,,,,,,,,,"Qian, Cuili","Liu, Yilin",,,,,cxq170330,cuili qian
BPS,6310,X01,,13,,,6,,,1,,,,,,,,,,,"Peng, Mike W",,,,,,mxp059000,mike peng
BPS,6332,501,,7,,,3,,,,,,,,,,,,,,"Dess, Gregory G","Song, You-Xiang",,,,,ggd021000,gregory dess
BPS,6332,GW1,,14,,,1,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood
BPS,6V99,X01,,5,10,3,1,1,,,,,,,,,,,,,"Strickland, Warren L",,,,,,,warren strickland
BUAN,4090,091,,,,,,,,,,,,,,11,,,,,"Akarte, Prajakti V",,,,,,pva150330,prajakti akarte
BUAN,4373,001,1,2,,1,,1,1,1,2,,2,,,,,,1,,"Ramezani, Rasoul","Shankar, Nandhakumar Raj",,,,,rxr145930,rasoul ramezani
BUAN,6009,001,,,,,,,,,,,,,,,,,,21,"Thomas, Sunela S",,,,,,sxt167730,sunela thomas
BUAN,6009,091,,,,,,,,,,,,,,,,,,10,"Thomas, Sunela S",,,,,,sxt167730,sunela thomas
BUAN,6312,001,,16,9,9,11,9,8,3,,,,,1,,,,,,"Liu, Quanquan","Kim, Haeun","Narra, Siva Srinivas",,,,mxb135230,moran blueshtein
BUAN,6312,002,,5,4,9,3,1,1,,,,,,,,,,1,,"Blueshtein, Moran","Goyal, Tarini",,,,,axz051000,alejandro zentner
BUAN,6312,003,,12,8,18,6,3,5,,,,,,,,,,,,"Liu, Quanquan","Kim, Haeun","Narra, Siva Srinivas",,,,mxb135230,moran blueshtein
BUAN,6312,0W1,,8,3,9,6,1,1,,,,,,2,,,,1,,"Blueshtein, Moran","Goyal, Tarini",,,,,mxb135230,moran blueshtein
BUAN,6312,501,,12,12,12,11,8,4,3,,,,,1,,,,,,"Liu, Quanquan","Kim, Haeun","Narra, Siva Srinivas",,,,mxb135230,moran blueshtein
BUAN,6312,502,,13,14,11,12,7,6,2,,,,,,,,,,,"Chudik, Alexander","Botcha, Sumana",,,,,axz051000,alejandro zentner
BUAN,6312,S01,,9,11,12,9,4,4,2,,,,,3,,1,,,,"Liu, Quanquan","Kim, Haeun","Narra, Siva Srinivas",,,,qxl220001,quanquan liu
BUAN,6312,SW1,,6,2,2,2,1,,,,,,,,,,,,,"Blueshtein, Moran",,,,,,mxb135230,moran blueshtein
BUAN,6320,001,,26,14,5,4,4,,,,,,,,,,,1,,"El-khodari, Gasan E","Tiwari, Saksham",,,,,rln130030,ravishankar narayan
BUAN,6320,002,,17,19,15,5,,,,,,,,,,,,1,,"Srikanth, Kannan","Duddu, Sravanthi",,,,,rln130030,ravishankar narayan
BUAN,6320,004,,10,14,4,4,,,,,,,,,,,,,,"Wu, Lidong","Rajendra, Chethan",,,,,rln130030,ravishankar narayan
BUAN,6320,006,,18,7,11,2,,,,,,,,,,,,,,"Wu, Lidong","Rajendra, Chethan",,,,,rln130030,ravishankar narayan
BUAN,6320,007,,14,10,8,5,3,1,,,,,,,,,,1,,"Pandian, Thiru","Mokkapati Sridhar, Karthik","Nisthala, Venkat Bhargav",,,,txp190010,thiru pandian
BUAN,6320,008,,19,22,15,2,,,,,,,,,,,,,,"Srikanth, Kannan","Duddu, Sravanthi",,,,,vxj220020,velda james
BUAN,6320,009,,4,3,7,4,3,3,3,,,,,3,,,,,,"Cavusoglu, Huseyin","Li, Baorui",,,,,kxs018700,
BUAN,6320,0W1,,6,4,3,5,4,1,,,,,,1,,,,,,"Cavusoglu, Huseyin","Li, Baorui",,,,,huseyin,huseyin cavusoglu
BUAN,6320,501,,25,17,9,1,1,,,,,,,2,,,,,,"El-khodari, Gasan E","Tiwari, Saksham",,,,,huseyin,huseyin cavusoglu
BUAN,6320,S01,,38,13,6,,,,,,,,,1,,,,,,"Swamy, Venkat",,,,,,vxs220061,venkat swamy
BUAN,6320,S02,,33,5,4,,,,,,,,,3,,,,,,"Swamy, Venkat",,,,,,vxs220061,venkat swamy
BUAN,6320,SW1,,8,3,4,4,,,,,,,,,,,,,,"Ryu, Young U",,,,,,ryoung,young ryu
BUAN,6333,501,,25,12,6,5,4,1,,,,,,1,,,,,,"Shadid, Waseem G","Kiarie, Maryanne W",,,,,wgs230000,
BUAN,6335,501,,9,12,7,2,,,1,,,,,,,,,1,,"Samant, Mandar","Dhanasekaran, Janani",,,,,rln130030,ravishankar narayan
BUAN,6335,502,,7,16,9,1,,,2,,,,,,,,,,,"Samant, Mandar","Dhanasekaran, Janani",,,,,mhk190001,masudal khan
BUAN,6335,SW1,,20,13,3,1,,,,,,,,1,,,,,,"Narayan, Ravishankar L",,,,,,rln130030,ravishankar narayan
BUAN,6337,001,,18,13,26,2,,,,,,,,,,,,,,"Shahrokhi Tehrani, Shervin","Yousefi Pour, Vahid",,,,,eeh017200,ernan haruvy
BUAN,6337,0W1,,1,13,9,11,2,,,,,,,,,,,,,"Subramanian, Upender","Pain, Krishnendu",,,,,uxs092000,upender subramanian
BUAN,6337,501,,11,17,26,3,,,,,,,,,,,,,,"Shahrokhi Tehrani, Shervin","Yousefi Pour, Vahid",,,,,mxg153330,mike grigsby
BUAN,6337,S01,,5,9,11,15,3,2,1,,,,,,,,,,,"Allison, Kyle",,,,,,,kyle allison
BUAN,6337,SW1,,5,4,3,2,,,,,,,,1,,,,1,,"Subramanian, Upender",,,,,,uxs092000,upender subramanian
BUAN,6340,501,,7,6,2,4,,,,,,,,,,,,,,"Lavastida, Thomas","Mudunuri, Devamsh Varma",,,,,mxc176530,
BUAN,6341,001,,11,24,5,5,1,,,,,,,,,,,,,"Meng, Zixuan","Sarraf, Keshav",,,,,nxs045000,nassim sohaee
BUAN,6341,003,,13,12,10,3,4,,,,,,,,,,,,,"Meng, Zixuan","Sarraf, Keshav",,,,,mfs170430,muhammad sabir
BUAN,6341,501,,16,7,10,5,1,1,,,,,,,,,,,,"Meng, Zixuan","Sarraf, Keshav",,,,,mfs170430,muhammad sabir
BUAN,6341,S02,,28,6,2,5,3,1,,,,,,,,1,,,,"Zemoodeh, Amir",,,,,,axz120930,amir zemoodeh
BUAN,6342,001,,20,15,6,3,1,,1,,,,,,,,,,,"El-khodari, Gasan E","Yang, Yunxuan M",,,,,hxs104000,harpreet singh
BUAN,6342,501,,3,2,10,1,2,4,2,,,,,,,,,,,"Singh, Harpreet","Wei, Ning",,,,,hxs104000,harpreet singh
BUAN,6342,S01,,10,14,12,11,3,1,,,,,,,,,,1,,"Singh, Harpreet",,,,,,hxs104000,harpreet singh
BUAN,6344,002,,3,2,1,3,3,1,1,,,,,1,,,,,,"Maru, Vatsal K","Paluru, Vaishnavi",,,,,vkm220000,vatsal maru
BUAN,6344,0W1,,6,3,3,3,,,,,,,,,,,,1,,"Mehra, Amit","Paluru, Vaishnavi",,,,,axm078200,amit mehra
BUAN,6344,S01,,6,3,1,13,5,,7,,,,,1,,,,,,"Allison, Kyle",,,,,,,kyle allison
BUAN,6346,001,,15,6,10,3,,,,,,,,,,,,,,"El-Youssef, Rami","Patel, Sakshi Jayesh",,,,,kxs147230,kashif saeed
BUAN,6346,0W3,,3,2,3,3,1,,1,,,,,,,,,,,"Bradbury, Judd D","Patel, Sakshi Jayesh","Raghu, Tarun",,,,jdb101000,judd bradbury
BUAN,6346,501,,14,13,5,,1,,,,,,,,,,,,,"Kamalzadeh, Hossein","Patel, Sakshi Jayesh",,,,,axh134230,austin henslee
BUAN,6346,503,,9,12,2,2,1,,,,,,,,,,,,,"El-khodari, Gasan E","Tiwari, Saksham",,,,,gxe051000,gasan elkhodari
BUAN,6346,SW1,,8,7,17,6,,,,,,,,,,,,,,"Perez, Jerry",,,,,,jxp180019,jerry perez
BUAN,6356,001,,11,3,4,12,5,,2,,,,,,,,,,,"Tarala, Magesh","Kulkarni, Prajwal Prahllad Rao",,,,,jap090020,jason parker
BUAN,6356,002,,25,9,6,3,2,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,bardhan,indranil bardhan
BUAN,6356,004,,25,11,3,2,1,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,lxg180006,zhe zhang
BUAN,6356,006,,22,14,6,2,1,,,,,,,,,,,,,"Zhang, Zhe","Rangala, Sai Nikhel",,,,,lxg180006,zhe zhang
BUAN,6356,502,,11,13,7,5,2,,,,,,,,,,,,,"Lee, Heeseung","Khan, Afnan Anwar",,,,,jap090020,jason parker
BUAN,6356,S01,,23,19,7,5,1,,1,,,,,1,,,,,,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava
BUAN,6356,S03,,20,15,4,2,,,1,,,,,2,,,,,,"Shrivastava, Prakash C",,,,,,pcs130130,prakash shrivastava
BUAN,6356,S04,,5,2,2,1,,,,,,,,,,,,,,"Parker, Jason A",,,,,,jap090020,jason parker
BUAN,6356,SW1,,3,3,2,2,3,1,,,,,,2,,,,1,,"Tarala, Magesh",,,,,,mxr013010,magesh tarala
BUAN,6357,S01,,29,6,,1,2,1,,,,,,,,,,,,"Johnston, Walter L",,,,,,wlj031000,walter johnston
BUAN,6358,001,,9,3,1,3,3,2,,,,,,1,,,,,,"Bradbury, Judd D","Paluru, Vaishnavi",,,,,jdb101000,judd bradbury
BUAN,6359,001,,13,1,10,6,4,,1,,,,,1,,,,1,,"Sethi, Avanti P","Singh, Manjot",,,,,meb049000,monica brussolo
BUAN,6359,002,,9,8,5,3,7,1,2,,,,,1,,,,1,,"Toptal, Aysegul","Sibam, Patnala",,,,,rxr145930,rasoul ramezani
BUAN,6359,003,,9,5,6,2,6,2,,,,,,,,,,,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,,asethi,awanti sethi
BUAN,6359,005,,12,12,6,3,4,4,2,,,,,1,,,,,,"Whalen, Tristan G","Mukhopadhyay, Avik",,,,,rxr145930,rasoul ramezani
BUAN,6359,006,,3,3,6,4,6,5,6,,,,,3,,,,,,"Toptal, Aysegul","Sibam, Patnala",,,,,axt083100,aysegul toptal
BUAN,6359,0W2,,4,1,5,3,2,,3,,,,,4,,,,,,"Ahadi, Khatereh","Saxena, Mani","Gatne, Sushmita Sunil",,,,kxa180010,khatereh ahadi
BUAN,6359,501,,16,2,5,3,4,5,5,,,,,,,,,,,"Ramezani, Rasoul","Nguyen, Trung B",,,,,rxr145930,rasoul ramezani
BUAN,6359,S01,,10,2,4,3,1,2,1,,,,,1,,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
BUAN,6359,S02,,8,1,3,2,3,2,1,,,,,2,,,,,,"Ramezani, Rasoul",,,,,,rxr145930,rasoul ramezani
BUAN,6359,S03,,21,9,5,11,6,3,1,,,,,2,,,,,,"Whalen, Tristan G",,,,,,tgw100020,tristan whalen
BUAN,6359,SW1,,7,3,4,2,2,1,,,,,,1,,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
BUAN,6382,001,,4,6,1,5,1,1,,,,,,,,,,,,"Singh, Harpreet","Wei, Ning",,,,,hxs104000,harpreet singh
BUAN,6382,501,,20,21,11,3,1,,,,,,,,,,,,,"El-Youssef, Rami","Cai, Shuzhang",,,,,rxe200001,rami el youssef
BUAN,6382,SW1,,4,1,6,6,1,,,,,,,,,,,,,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar
BUAN,6383,002,,4,2,4,3,1,,1,,,,,,,,,1,,"Menon, Syam S","Vissapragada, Ramya Rajeswari",,,,,sxm021300,syam menon
BUAN,6383,0W1,,7,,1,2,5,,,,,,,,,,,,,"Menon, Syam S","Vissapragada, Ramya Rajeswari",,,,,sxm021300,syam menon
BUAN,6385,001,,13,1,1,1,,,4,,,,,,,,,,,"Shekhar, Gaurav","Yadav, Abhishekkumar Rajaram",,,,,gxs150130,gaurav shekhar
BUAN,6390,001,,50,7,2,,,,,,,,,,,,,,,"Thomas, Sunela S","Soni, Raj P",,,,,rxb132730,ranavir bose
BUAN,6390,002,,7,12,19,17,5,,1,,,,,,,,,,,"Alvarez, Jose",,,,,,rxb132730,ranavir bose
BUAN,6390,S01,,25,2,,,,,1,,,,,,,,,,,"Johnston, Walter L",,,,,,wlj031000,walter johnston
BUAN,6392,0W1,,6,7,11,6,,,,,,,,,,,,,,"Mehra, Amit","Vissapragada, Ramya Rajeswari",,,,,axm078200,amit mehra
BUAN,6392,501,,3,5,2,2,2,,,,,,,,,,,,,"Alvarez, Jose",,,,,,vxk220074,
BUAN,6392,SW1,,9,6,9,7,,,,,,,,,,,,,,"Mehra, Amit",,,,,,axm078200,amit mehra
BUAN,6398,002,,17,10,3,3,6,,5,,,,,3,,,,,,"Nguyen, Hien T","Trivedi, Prachi Rajendra",,,,,cxk162830,
BUAN,6398,003,,11,10,13,6,4,1,2,,,,,1,,,,,,"Nguyen, Hien T","Trivedi, Prachi Rajendra",,,,,asethi,awanti sethi
BUAN,6398,0W1,,11,2,3,1,2,1,2,,,,,,,,,,,"Ramezani, Rasoul","Nguyen, Trung B",,,,,cxk162830,
BUAN,6398,501,,10,15,10,2,8,,1,,,,,1,,,,,,"Nguyen, Hien T","Trivedi, Prachi Rajendra",,,,,cxk162830,
BUAN,6398,S01,,8,6,6,5,6,3,1,,,,,,,,,,,"Nguyen, Hien T",,,,,,htn170130,hien nguyen
BUAN,6398,S02,,14,7,14,10,10,3,1,,,,,,,,,,,"Nguyen, Hien T",,,,,,htn170130,hien nguyen
BUAN,6V98,001,,,,,,,,,,,,,1,,,,,79,"Thomas, Sunela S",,,,,,kxs147230,kashif saeed
BUAN,6V98,S01,,,,,,,,,,,,,,,,,,11,"Shekhar, Gaurav",,,,,,gxs150130,gaurav shekhar
CE,1100,001,29,15,5,2,5,,2,1,1,,4,,1,,,,,,"Ahmed, Shaheen","Habibi Dehsheikhi, Mostafa","Eroglu, Omer",,,,jmf130530,james florence
CE,1100,002,32,19,3,2,1,2,1,,,,,,,,,,,,"Ahmed, Shaheen","Eroglu, Omer","Habibi Dehsheikhi, Mostafa",,,,jmf130530,james florence
CE,1202,001,5,4,7,2,4,5,1,1,1,1,2,1,2,,,,1,,"Abulaiha, Haifa","Dhole, Sameer R","Nayemuzzaman, Sk",,,,dcc095020,diana cogan
CE,2301,002,3,6,,,2,1,3,2,,1,3,,1,,1,,2,,"Fahimi, Babak","Rafiei, Vahid",,,,,bxf102000,babak fahimi
CE,2301,003,3,1,1,2,,2,,1,,,,,2,,,,,,"Friedman, Joseph S","Qi, Tianxi",,,,,jsf160330,joseph friedman
CE,2305,001,,,2,1,4,,3,,2,,,,1,,,,,,"Daescu, Ovidiu","Truong, Nhat V",,,,,tfarage,timothy farage
CE,2305,003,,2,3,5,9,2,,1,,,,,,,,,,,"Raichel, Benjamin A",,,,,,jkw053000,james willson
CE,2305,004,,3,4,3,4,2,2,,,,,,,,,,,,"Bereg, Sergey","Truong, Nhat V",,,,,rxs135730,
CE,2310,001,,8,9,3,6,4,4,1,,,3,,2,,,,1,,"Abulaiha, Haifa","Brigner, Wesley H","Karanika, Athanasia","Dhole, Sameer R","Nayemuzzaman, Sk",,dodge,nathan dodge
CE,2310,002,2,5,6,4,6,3,2,1,1,,2,,3,,,,2,,"Abulaiha, Haifa","Karanika, Athanasia","Brigner, Wesley H","Dhole, Sameer R","Nayemuzzaman, Sk",,txn190011,tooraj nikoubin
CE,3161,051,4,13,5,7,3,,,,,,,,,,,,,,"Mezenner, Rabah","Islam, Farzana",,,,,rxm129730,rabah mezenner
CE,3161,091,1,4,8,7,5,1,1,2,,,,,2,,,,,,"Mezenner, Rabah","Islam, Farzana",,,,,rxm129730,rabah mezenner
CE,3201,001,1,12,4,1,1,1,3,,,,1,,,,,,,,"Nikoubin Boroujeni, Tooraj","Jain, Dipali D","Abbasnia, Alma","Duraisamy Swamikannan, Lena",,,txn190011,tooraj nikoubin
CE,3201,002,3,12,,,,,,,,,1,,,,,,,,"Nikoubin Boroujeni, Tooraj","Jain, Dipali D","Abbasnia, Alma","Duraisamy Swamikannan, Lena",,,txn190011,tooraj nikoubin
CE,3202,002,2,11,8,1,6,1,,1,,,2,,,,,,,,"Overzet, Lawrence J","Tayeb Naimi, Shideh","Koech, Mercy C","Showrov, Md Shadman Sakib",,,overzet,lawrence overzet
CE,3202,003,,2,4,9,5,,,4,,,,,,,,,,,"Kiasaleh, Kamran","Mahbub, Mohammed Nahiyan","Kazemikia, Danial","Showrov, Md Shadman Sakib",,,kamran,kamran kiasaleh
CE,3303,001,6,6,5,7,9,8,7,8,1,,,,4,,,,,,"Sisman, Berrak","Du, Zongyang",,,,,nxk019000,nasser kehtarnavaz
CE,3311,001,1,7,,2,2,2,2,5,5,,,,,,,,,,"Lee, Gil S","Neelapureddy, Uttam Reddy",,,,,kxo091000,kenneth
CE,3311,002,1,2,,5,1,2,,5,2,,,,1,,,,,,Kenneth K,"Sosa Portillo, Walter E",,,,,jinliu,jin liu
CE,3320,001,4,6,3,4,3,1,,,,,,,,,,,,,"Pedram, Hossein","Kamalzadeh, Moojan",,,,,dcc095020,diana cogan
CE,3320,002,3,11,2,,2,1,,1,1,,3,,,,,,,,"Nikoubin Boroujeni, Tooraj","Kumar, Hiranya Garbha",,,,,dinesh,dinesh bhatia
CE,3345,005,1,3,2,2,2,,,,,,,,,,,,,,"Erbatur, Serdar",,,,,,ivor,ivor page
CE,3354,002,1,1,,2,4,1,,2,,,,,,,,,,,"Paulk, Mark C",,,,,,mcp130030,mark paulk
CE,4201,001,,37,,,,,,,,,,,,,,,1,,"Tamil, Lakshman S",,,,,,laxman,lakshman tamil
CE,4304,001,3,11,2,8,5,3,1,3,,,,,,,,,1,,"Makris, Georgios","Kontarinis, Apostolos",,,,,wps100020,william swartz
CE,4304,501,,6,1,1,1,2,1,1,,,,,,,,,1,,"Shamsi, Kaveh","Kontarinis, Apostolos",,,,,wps100020,william swartz
CE,4337,001,,5,3,4,5,1,2,,,,,,,,,,,,"Davis, Chris I","Zhang, Baoming","Zhang, Yue",,,,cid021000,chris davis
CE,4337,002,,2,1,,2,2,,,3,1,1,,,,,,,,"Zhao, Yi","Li, Ruosen",Jishnu J,,,,rkm010300,richard min
CE,4337,003,,1,2,,1,1,2,1,,,2,,,,,,,,"Karami, Gity","Golivand Darvishvand, Fateme",,,,,gxk180009,gity karami
CE,4337,502,,1,1,1,1,3,3,,,,1,,3,,,,1,,"Salazar, Elmer E","Averill, Matthew C",,,,,cid021000,chris davis
CE,4337,503,3,2,3,1,,2,1,,,,,,1,,,,,,"Karami, Gity","Golivand Darvishvand, Fateme","Li, Ruosen",,,,txm173230,timothy mcmahan
CE,4337,504,,1,6,2,1,2,,2,1,,2,,,,,,1,,"Zhao, Yi","Tenali, Pranuthi",,,,,cid021000,chris davis
CE,4337,505,,1,1,6,1,1,1,2,1,,,,,,1,,,,"Davis, Chris I","Xu, Zexin","Saha, Pritom K",,,,cid021000,chris davis
CE,4348,501,12,6,6,7,7,3,3,3,3,,,3,,,,,,,"Christiansen, Michael G","Sakib, Md Nazmus","Das, Souvik",,,,rag150330,richard goodrum
CE,4370,001,6,9,6,,1,1,,,,,,,,,,,,,"Swartz, William P","Ezechukwu, Dismas N","Delaram, Zeinab",,,,wps100020,william swartz
CE,4370,002,2,6,,,3,1,1,1,,,,,,,,,,,"Pedram, Hossein","Delaram, Zeinab",,,,,leb180000,
CE,4388,001,2,15,,,1,1,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4388,002,4,14,1,,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,4389,001,,20,,5,,,,,,,,,,,,,,,"Tacca, Marco",,,,,,mtacca,marco tacca
CE,5325,501,,10,,,,1,,,,,,,,,,,1,,"Swartz, William P","Qazi, Srijeet S",,,,,wps100020,william swartz
CE,6302,001,,27,1,1,1,,,1,,,,,,,,,,,"Nikoubin Boroujeni, Tooraj","Hashemi Esmaeilabad, Seyed Saeed",,,,,trb052000,terrell bennett
CE,6304,001,,14,13,1,2,2,,,,,,,,,,,,,"Pedram, Hossein","Delaram, Zeinab","Daneshnazar, Milad",,,,gxm112130,yiorgos makris
CE,6304,002,,6,2,,1,1,,,,,,,,,,,,,"Pedram, Hossein","Efe, Lutfu E",,,,,hxp220048,hossein pedram
CE,6320,001,,10,34,11,8,,,,,,,,1,,,,,,"Basu, Kanad","Ahmed, Shakil",,,,,kxb190012,kanad basu
CE,6325,501,,2,3,2,1,2,,,,,,,,,,,,,"Sechen, Carl M","Feng, Jinkun","Wick, Lucas M",,,,cms057000,carl sechen
CE,6330,001,,13,,,,,,,,,,,,,,,,,"Shamsi, Kaveh",,,,,,kxs200049,kaveh shamsi
CE,6370,001,,11,4,3,1,,,1,,,,,,,,,,,"Carrion Schaefer, Benjamin",,,,,,dinesh,dinesh bhatia
CGS,2301,001,9,13,,15,11,4,5,9,2,,6,,8,,1,,6,,"O'Toole, Alice J","Krishan, Rushale",,,,,otoole,alice otoole
CGS,2301,002,2,4,8,10,10,1,3,1,1,,1,,1,,,,4,,"Guo, Jiahui","Massett, Roy J",,,,,jxg230022,jiahui guo
CGS,3346,501,3,20,,,2,,,,,,,,1,,,,2,,"Estevez, Leonardo",,,,,,lwe071000,leonardo estevez
CGS,3361,001,9,1,,,2,1,,2,1,,,,,,,,,,"Roark, Dana A","Cortez, Jared I",,,,,gsw130130,gagan wig
CGS,4352,001,,6,3,2,3,1,,1,2,,,,,,,,1,,"Kim, Jin Ryong","Singhal, Yatharth","Pratap, Ashish",,,,jrk200002,jin ryong kim
CGS,4353,0H1,6,6,,2,2,2,1,,,,,,1,,,,,,"Orrick, Erika D",,,,,,edo042000,erika orrick
CGS,4359,501,2,7,,,3,,,1,,,,,,,,,,,"Rypma, Bart P","Ma, Jessica",,,,,bpr061000,bart rypma
CHEM,1111,101,4,9,3,4,3,,2,1,2,,,1,,,,,,,"Farvid, Seyedmajid","Antany, Damary S","Osborn, Emily",,,,nxa124430,nimali abeykoon
CHEM,1111,102,17,6,1,2,2,1,,,,,,,,,,,,,"Hashami, Zohreh","Paul, Saptarshi",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,103,12,8,1,5,1,1,,,1,,,,1,,,,,,"Abeykoon, Nimali C","Chakrabarty, Sumon",,,,,axk113330,
CHEM,1111,104,10,8,,2,1,1,3,,,,,1,2,,,,,,"Qin, Yanping","Kim, Hyunseo",,,,,nxa124430,nimali abeykoon
CHEM,1111,105,8,12,1,2,4,2,,,,,,,1,,,,,,"Ge, Jing","Antany, Damary S",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,106,12,7,2,4,2,,2,,,,,,,,,,,,"Ge, Jing","Hoot, Robert E",,,,,axk113330,
CHEM,1111,107,15,10,2,1,1,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Chakrabarty, Sumon",,,,,sgavva,sandhya gavva
CHEM,1111,108,9,8,4,2,1,1,4,,1,,,,,,,,,,"Qin, Yanping","Kim, Hyunseo",,,,,son051000,steven nielsen
CHEM,1111,109,10,11,5,,1,,1,,,,,,,,,,1,,"Farvid, Seyedmajid","Osborn, Emily",,,,,nxa124430,nimali abeykoon
CHEM,1111,110,13,11,,1,2,1,,,,,,,1,,,,,,"Gavva, Sandhya R","Labedis, Bruce M",,,,,sgavva,sandhya gavva
CHEM,1111,111,21,3,,,4,,,,,,1,,,,,,,,"Panapitiya, Nimanka P","Ayers, Lyndsay C",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,112,20,2,1,1,,,2,,,,,,1,,,,,,"Hashami, Zohreh","Vs, Sushma",,,,,axk113330,
CHEM,1111,113,21,8,,,,,,,,,,,1,,,,,,"Qin, Yanping","Jayasuriya, Danidu M","Koti, Neelima",,,,dxd122030,dushanthi dissanayake
CHEM,1111,114,10,9,4,,2,2,,1,,,,,1,,,,,,"Qin, Yanping","Fernando, Shehan H","Koti, Neelima",,,,dxd122030,dushanthi dissanayake
CHEM,1111,115,21,5,2,,,1,,,,,,,,,,,,,"Anka, Fadwa H","Agamendran, Nithish",,,,,nxa124430,nimali abeykoon
CHEM,1111,116,20,5,2,2,,,1,,,,,,,,,,,,"Abeykoon, Nimali C","Agamendran, Nithish",,,,,yxq083000,yanping qin
CHEM,1111,117,4,7,5,2,3,,,2,1,3,,,,,,,,,"Farvid, Seyedmajid","Pal, Aakash",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,118,11,9,3,1,4,,,,,,,,1,,,,,,"Khan, Saba","Saini, Piyush",,,,,nxa124430,nimali abeykoon
CHEM,1111,119,17,6,2,1,1,2,,,,,,,1,,,,,,"Qin, Yanping","Qasimi, Esmail",,,,,axk113330,
CHEM,1111,120,11,7,6,1,2,,,,,,,,1,,,,,,"Abeykoon, Nimali C","Vu, Mai P",,,,,yxh091220,yu huang
CHEM,1111,121,6,11,4,5,2,1,,,,,,,1,,,,,,"Farvid, Seyedmajid","Jorapur, Soham R",,,,,yxq083000,yanping qin
CHEM,1111,122,6,10,,4,3,,,1,,1,,,1,,,,1,,"Gavva, Sandhya R","Pal, Aakash",,,,,axk113330,
CHEM,1111,123,17,5,3,,1,1,1,1,,,,,,,,,,,"Qin, Yanping","Ghafari, Mozhdeh","Mahulkar, Pranav S",,,,yxh091220,yu huang
CHEM,1111,124,23,1,,1,2,,,,,1,,,,,,,,,"Anka, Fadwa H","Mustafa, Md.",,,,,yxq083000,yanping qin
CHEM,1111,125,10,9,2,5,2,1,,,,1,,,,,,,,,"Khan, Saba","Farris, Wilson L",,,,,sgavva,sandhya gavva
CHEM,1111,126,17,8,1,1,,1,1,,,,,,,,,,,,"Khan, Saba","Farris, Wilson L",,,,,dxd122030,dushanthi dissanayake
CHEM,1111,127,19,7,3,,,,,,,,,,,,,,,,"Anka, Fadwa H","Mustafa, Md.",,,,,nxa124430,nimali abeykoon
